series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,25091.300000000003,25051.300000000003,25018.61557102025,24965.55508381744,24886.58209712102,24776.404680622833,24631.760902625945,24451.47288098439,24236.01800789012,23987.02817244342,23706.881683632106,23398.40603585111,23064.66850064217,22708.82948677784,22334.039826635002,21943.36904487683,21539.75585812439,21125.974917451236,20704.615600701538,20278.06984030178,19848.526763444534,19417.972467480344,18988.193641361,18560.784027878733,18137.15293487531,17718.53516792722,17306.001886112972,16900.47198553515,16502.723698563754,16113.406164663013,15733.050784307314,15362.082213210097,15000.828891653964,14649.533034504997,14308.36003262677,13977.40723678467,13656.712111499675,13346.259759304703,13045.98982601215,12755.802805376987,12475.565767328608,12205.117538084784,11944.27336324258,11692.829086613325,11450.564878344578,11217.248545933484,10992.63846123685,10776.486135653988,10568.538474407876,10368.53973936907,10176.233248230084,9991.362836106739,9813.6741038664,9642.91547570083,9478.83908670371,9321.201519503888,9169.764407362118,9024.294919574384,8884.566143546894,8750.357376521908,8621.454338641837
E,0.0,40.00000000000001,66.17256397769113,108.4603810939295,169.776383796455,252.31477799912653,355.8825616871272,478.2341033713233,615.834078452195,764.5682043351549,920.2455698589949,1078.9083446483232,1237.0032426085786,1391.4623033984285,1539.7265966615687,1679.7350849811558,1809.8930689180092,1929.029526267146,2036.3493465157917,2131.3843058768803,2213.945211049564,2284.076698605876,2342.015546833334,2388.152933472907,2423.000788800019,2447.162204834259,2461.3057387478184,2466.14337183752,2462.4118409805565,2450.8570376827283,2432.221163819878,2407.2323380683047,2376.5963592720027,2340.990350021724,2301.0580236382043,2257.406339184252,2210.6033310801104,2161.1769216475614,2109.6145459566264,2056.363438350426,2001.831448755986,1946.388274220312,1890.367006979568,1834.0659147637807,1777.7503819869303,1721.654952026475,1665.9854210299382,1610.920942684067,1556.6161112363761,1503.2029968650577,1450.7931133470581,1399.4793029694956,1349.337527856927,1300.428560432009,1252.7995686701715,1206.4855942244735,1161.510923453205,1117.8903529422662,1075.6303523330862,1034.7301281952532,995.1825933659958
I,8.0,7.580645727922189,13.69513870859449,23.749919429650923,40.161949651754895,65.69571130209209,103.32798346201164,155.8480845081229,225.53353751731777,313.96694052421833,421.9781415866895,549.6712225286306,696.5004878516133,861.3703840404876,1042.7433321216004,1238.7457666844582,1447.2668033403636,1666.0465970622322,1892.7531238184404,2125.047161299373,2360.6358823017213,2597.3158479516724,2833.0063887468177,3065.774449096419,3293.8519852157824,3515.646973430604,3729.749024153099,3934.930518259136,4130.14409569233,4314.517236537709,4487.344586369329,4648.0785928957175,4796.318941387622,4931.80120299704,5054.385043319375,5164.042278535157,5260.8450130875235,5344.954045842857,5416.607690678372,5476.111122012798,5523.826325482006,5560.162708285659,5585.5684022226915,5600.52227463587,5605.5266479645325,5601.100716952338,5587.774643396503,5566.084301310688,5536.566640192006,5499.755630451131,5456.1787527314045,5406.3539915850515,5350.787293595945,5289.970450367792,5224.3793676858595,5154.472683482101,5080.690698879316,5003.454588467859,4923.165858001863,4840.206019827095,4754.93645851752
R,0.0,0.4193542720778108,0.8167262934668827,1.5346156589852944,2.7795694307762844,4.884830075955954,8.328552224921308,13.744931136168804,21.914376140371928,33.73668269721048,50.194604922214346,72.31439697194354,101.12776889764531,137.63782578325197,182.79024458183733,237.4501034575679,302.38426961724673,378.248959219394,465.58192896423725,564.7986925219728,676.1921432041875,799.9349859621124,936.0844230588543,1084.588589551943,1245.2942911088905,1417.9556538079175,1602.2433509861112,1797.7541243681922,2004.0203647633575,2220.519561116548,2446.683465503478,2681.90685582588,2925.55580768641,3176.9754124762376,3435.4969004156496,3700.444145495921,3971.1395443326896,4246.9092732048775,4527.0879373528505,4811.022634259788,5098.076458433398,5387.631479409242,5679.091227555157,5971.882723987022,6265.4580917039575,6559.295785087699,6852.901474336706,7145.808620351255,7437.578774163739,7727.80163331474,8016.094885691449,8302.10386933871,8585.501074680726,8865.985513499367,9143.281976940256,9417.140202789535,9687.333970305359,9953.660139015488,10215.937646118153,10474.00647545574,10727.726609474645
G,8.0,8.0,14.511865002061374,25.28453508863622,42.94151908253117,70.58054137804804,111.65653568693295,169.5930156442917,247.4479136576897,347.7036232214288,472.17274650890386,621.9856195005741,797.6282567492588,999.0082098237397,1225.5335767034378,1476.1958701420263,1749.6510729576105,2044.2955562816264,2358.335052782678,2689.8458538213463,3036.8280255059094,3397.2508339137853,3769.0908118056723,4150.363038648363,4539.146276324674,4933.6026272385225,5331.992375139212,5732.68464262733,6134.164460455689,6535.036797654258,6934.028051872808,7329.985448721599,7721.874749074033,8108.776615473279,8489.881943735025,8864.486424031078,9231.984557420214,9591.863319047736,9943.695628031222,10287.133756272586,10621.902783915404,10947.794187694903,11264.659629777849,11572.404998622893,11870.98473966849,12160.39650204004,12440.67611773321,12711.892921661944,12974.145414355746,13227.557263765872,13472.273638422856,13708.457860923765,13936.288368276673,14155.955963867162,14367.661344626118,14571.61288627164,14768.024669184679,14957.114727483351,15139.103504120021,15314.21249528284,15482.663067992169
