beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
3.4971127067283865,0.29761078133643465,0.8095827459243219,0.0464438408901709,0.15537158045567356,0.19983641751886505,0.4460522523059389,0.047156544759833316,0.15080509029078198,0.07152559092597928,0.8200000000000001,0.0005320830021592412,0.0015372620242235107,0.03333333333333333,2.2439222240744967,2021-03-20,0.03333333333333333,1.0520288735870749,2021-06-26,0.014086616034639728,0.02018249514440514,0.9991005402811668,0.9980538644638388
