beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
1.0,0.3,0.9,0.2,0.2,0.2,0.09085078541713729,0.0016113516294510393,0.2,0.34102281908286974,0.9900000000000002,0.0002502962767852846,0.0,0.035542878953833394,2.2160060298287534,2021-03-15,0.5990582109778997,0.03333333333333333,2.371991000841681,2021-08-26,0.028639278666374657,0.16522103214063913,0.9907311833362891,0.7920402106116585
