beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,h,eta,c1,metric1,metric2,metric3,r1,r2,r3
12.633892371917826,0.2,0.1,0.04,0.04,0.04,0.4392527901170807,0.027967351956041726,0.05847816802767515,3.3283200479667356,0.05,0.8,0.5193227339661549,1.6373593512991917,0.5070751458754608,0.7258993671773388,0.5212641453898599,0.6943165454272746
