series,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15
S,15962.88479472145,15937.670502420851,15917.315152913043,15893.682705254627,15863.974312089802,15826.752859900904,15781.196770892097,15726.886700003779,15663.706345860428,15591.769337949374,15511.358207633717,15422.874926976903,15326.802507650165,15223.675977124367,15114.06071020637,14998.536313197646,14877.684643001374,14752.080906355266,14622.287070648226,14488.84702790279,14352.28310327771,14213.093605341339,14071.751190496187,13928.701867767322,13784.364509266494,13639.130760487924,13493.365266223173,13347.40614437599,13201.565652738544,13056.131003846205,12911.365291052403,12767.508495450502,12624.778548570443,12483.3724301526,12343.467283941209,12205.22153748828,12068.776014525738,11934.255030632828,11801.767464764282,11671.407800764839,11543.2571343203,11417.384141918914,11293.846009348654,11172.689318059656,11053.950888397332,10937.65857927763,10823.83204434658,10712.483445054426,10603.618121391462,10497.235221287958,10393.328289882587,10291.88582002024,10192.891765457252,10096.32601833591,10002.16485254534,9910.381334617203,9820.945703815645,9733.825723075199,9648.987002420694
E,0.0,25.214292300599954,42.91888568450585,62.039309063082285,85.22556484403418,113.48732920072617,147.112596226597,185.95685071595204,229.58772653405958,277.38838095053006,328.637917486832,382.5717861697053,438.4247738767989,495.4600978611045,552.9880853545109,610.377336779008,667.0605804309514,722.5368315418305,776.3710127750833,828.191861453947,877.6887122804455,924.6075765134806,968.7468191882409,1009.952650421877,1048.1145850384623,1083.1609796878752,1115.0547235243341,1143.7891340200804,1169.384091287134,1191.8824307158184,1211.3466036319119,1227.8556081689237,1241.5021870202718,1252.3902847120635,1260.6327541709704,1266.3493003880737,1269.6646476952976,1270.7069164191594,1269.6061943347165,1266.4932883149213,1261.4986417814562,1254.7514039526484,1246.3786374046463,1236.5046510758127,1225.2504465211061,1212.7332659390936,1199.0662312302004,1184.358064085861,1168.7128778427318,1152.2300325550132,1135.0040454343707,1117.124549475859,1098.676293726034,1079.7391792536148,1060.3883254521884,1040.694161837771,1020.7225410015167,1000.5348688398515,980.1882486116306
I,8.0,7.480100620587503,9.644744285666746,13.529981494417463,19.172840255489362,26.886534618895155,37.070070018966554,50.12679811822436,66.4186650392682,86.23864069193596,109.7958074991523,137.20987295048062,168.51238859559635,203.65240935531784,242.50484362494836,284.8802244960329,330.5350195500643,379.1818861430204,430.4994872055309,484.14162924266026,539.7455864673635,596.9395457400738,655.3491554883356,714.6031945789525,774.3383987897224,834.2034962956242,893.8625117204375,952.9974024314309,1011.3100920385962,1068.5239653466929,1124.3848869155104,1178.6618023643791,1231.1469779447843,1281.6559299459518,1330.027091373531,1376.121259183493,1419.8208612580806,1461.029078346504,1499.6688524074996,1535.681809215374,1569.0271197451113,1599.6803217456968,1627.6321200472123,1652.887181524495,1675.4629382523444,1695.3884102258053,1712.7030570733054,1727.455666448512,1739.7032852359569,1749.5101983326733,1756.946958560062,1762.0894702039145,1765.0181277631882,1765.8170106974637,1764.5731342872555,1761.3757561493214,1756.315737470353,1749.4849576270592,1740.9757805395584
R,0.0,0.5198993794124964,1.0060118382358054,1.6327989093246007,2.5120775321258755,3.7580710009263565,5.505357583790881,7.914445883495693,11.172057287695736,15.488435129610988,21.092862101750335,28.228208624363234,37.14512459889103,48.096310380662025,61.3311555356232,77.0909202487651,95.60455173906263,117.0851706813346,141.72722409261164,169.70427612205583,201.1673926959326,236.24406712655963,275.0376295486899,317.62708195330106,364.06730162677417,414.3895582500295,468.6022932535082,526.6921138939521,588.6249586571798,654.3473948127374,723.7880131216281,796.8588887376485,873.4570811859554,953.4661499108383,1036.757665235744,1123.1926976616073,1212.6232712423375,1304.8937693229616,1399.8422832149565,1497.3018964263201,1597.1018988745868,1699.0689271041942,1803.0280279209405,1908.8036440614894,2016.2205215506713,2125.104539278925,2235.283462071367,2346.5876191326543,2458.850510251302,2571.9093425458086,2685.6055008444323,2799.7849550214387,2914.2986077749774,3029.0025864344634,3143.7584824366686,3258.4335421171572,3372.9008124339384,3487.039245179343,3600.733763149569
G,8.0,8.0,10.650756123902553,15.162780403742065,21.68491778761524,30.64460561982151,42.57542760275743,58.041244001720045,77.59072232696394,101.72707582154695,130.88866960090263,165.43808157484384,205.65751319448736,251.74871973597988,303.8359991605716,361.971144744798,426.1395712891269,496.26705682435494,572.2267112981425,653.845905364716,740.9129791632961,833.1836128666334,930.3867850370254,1032.2302765322536,1138.4057004164965,1248.5930545456536,1362.4648049739455,1479.6895163253828,1599.9350506957758,1722.87136015943,1848.172900037138,1975.5206911020273,2104.6040591307396,2235.12207985679,2366.784756609275,2499.3139568451006,2632.4441325004186,2765.922847669466,2899.5111356224565,3032.9837056416945,3166.1290186196984,3298.7492488498915,3430.6601479681535,3561.6908255859853,3691.683459803017,3820.4929495047318,3947.986519144674,4074.0432855811673,4198.55379548726,4321.4195408784835,4442.552459404496,4561.8744252253555,4679.316735538167,4794.819597131929,4908.331616723926,5019.80929826648,5129.216549904293,5236.524202806404,5341.709543689129
