series,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19
S,483992.53429550835,483990.93949108897,483989.10902853,483987.0081254731,483984.59687847056,483981.8295130138,483978.65352500457,483975.00869835966,483970.82598141214,483966.0262025126,483960.51860274124,483954.1991609008,483946.94868297956,483938.6306250611,483929.08861524693,483918.1436365982,483905.5908294777,483891.1958681065,483874.6908628184,483855.76973664924,483834.08302287606,483809.2320293759,483780.76231680426,483748.15644136735,483710.8259203609,483668.1023908875,483619.227950734,483563.3446970634,483499.4835153935,483426.5522205811,483343.323215586,483248.42091497954,483140.3092803786,483017.27993527043,482877.4414665099,482718.7106761945,482538.8067142399,482335.2491877959,482105.3614919787,481846.280714213,481554.97550249286,481228.27322195616,480862.8975186951,480455.5170330971,480002.80543746514,479501.51221554505,478948.542686373,478341.0447693499,477676.49899594946,476952.8074281611,476168.37658642244,475322.1893454661,474413.86110463797,473443.67638971895,472412.6033253294,471322.2849860392,470175.00829663646,468973.65270141326,467721.6220789961,466422.7642205672,465081.28256558784,463701.64482201205,462288.4926649866,460846.55601928383,459380.57460480975,457895.22856901266,456395.0792290371,454884.5202559198,453367.7390817739,451848.6879052068,450331.063400718,448818.29408552835,447313.53423893504,445819.6632812419,444339.2895800385,442874.7577429299,441428.15856337885,440001.34089940606,438595.9248759908,437213.31590624835,435854.71912099246,434521.15387977735,433213.46810866555,431932.3522711834,430678.3528300194,429451.88509903103,428253.24541917106,427082.6226191351,425940.1087429223,424825.70904303755,423739.35125059774,422680.894142872,421650.1354354109,420646.8190304369,419670.64165602013,418721.25893211097,417798.29090005293,416901.32705198595,416029.9308957803,415183.6440899619,414361.99018163036,413564.47797872475,412790.6045862394,412039.85813418654,411311.7202232909,410605.6681126158,409921.17667158437,409257.7201171905
I,7.0,8.034804419382347,9.222482624780458,10.58558707173404,12.149987108555274,13.945353596603246,16.005713318155887,18.3700828976146,21.083193213315,24.196316655765763,27.768211094684606,31.86619604756052,36.56737828499857,41.960045940657906,48.145252079583386,55.23861056196911,63.37232883751855,72.69750390171384,83.3867088777013,95.63689833666666,109.67266024292519,125.7498409236478,144.15956622143332,165.23267636065103,189.3445832582046,216.92054607094346,248.44134253875558,284.449288806313,325.55452737165587,372.44145999433704,425.8751481898702,486.70743694115754,555.882476586748,634.4412235679932,723.5243944430752,824.3732332030147,938.3273365014052,1066.818676025241,1211.3608777604256,1373.5327853053118,1554.9553742010235,1757.261224801648,1982.0560300785753,2230.8720332702705,2505.1138662406274,2805.9979788614423,3134.487669724609,3491.226573169727,3876.4742207165814,4290.047850847635,4731.2748645184965,5198.960116313357,5691.371547836426,6206.246538928516,6740.819880203811,7291.8726290776385,7855.799508154196,8428.691142725082,9006.426473724216,9584.770214255179,10159.470252094085,10726.350375502343,11281.394502487632,11820.819587991386,12341.135435426177,12839.190636389165,13312.204725453576,13757.787320534611,14173.945509037694,14559.081044881768,14911.979065780042,15231.790055707283,15518.00669784399,15770.437119709633,15989.175851336247,16174.573620337933,16327.20691026194,16447.848021413753,16537.436203115914,16597.050276609087,16627.883039736218,16631.217637772424,16608.405997862435,16560.849355515606,16489.98084823838,16397.250111367634,16284.109782318212,16152.003799768761,16002.357372000048,15836.5684821248,15656.000795994632,15461.977840040792,15255.778320298648,15038.632459648705,14811.71923729362,14576.164422219304,14333.039300499808,14083.360004526821,13828.087360370382,13568.12717735916,13304.33091150197,13037.496641487432,12768.370302653784,12497.647130494312,12225.973270950371,11953.947519949443,11682.123159384944,11411.009861028013
IH,1207.0,797.522097313077,527.0970255781021,348.52460614788333,230.62929586940845,152.82020291496804,101.49791280479133,67.68116380811287,45.43925483452085,30.85665566939157,21.349149171560526,15.21217041676556,11.322520789496556,8.941394568922025,7.584330718348066,6.935377381121867,6.790468042183217,7.02010192209028,7.544785640508337,8.318915519827566,9.320247811178046,10.543073694274755,11.993856258445446,13.688509507477567,15.650778495048586,17.911363671649593,20.50755352413283,23.483208782196325,26.888992779393423,30.782775128072366,35.230155669219414,40.30506656918112,46.09041496228354,52.678728301714294,60.17276065360991,68.68601132420335,78.34309811368615,89.2799168653249,101.64350774494402,115.5915380870841,131.29130333946298,148.91814374461165,168.65317744850708,190.68026349606956,215.18213334888594,242.33566922739482,272.30636255844803,305.24205492302934,341.26614333688804,380.47051469100444,422.90855123195206,468.5886087943243,517.4684007189834,569.4507136801896,624.3808319720727,682.0459551116314,742.1767673976523,804.4511705640668,868.500038754949,933.9147162923689,1000.2558683286791,1067.0632229388332,1133.8657149549795,1200.1915552959422,1265.5777982019927,1329.5790530023187,1391.775075960209,1451.7770709954289,1509.2326170230676,1563.8292179826963,1615.2965355682566,1663.407412671785,1707.9778278824529,1748.8659395502473,1785.970384180634,1819.2279908249584,1848.6110632028672,1874.124366836336,1895.8019414382761,1913.7038407364466,1927.9128839929597,1938.5314865202276,1945.678621021107,1949.4869478847402,1950.100140762546,1947.670423815251,1942.3563288599419,1934.3206741010374,1923.728761018386,1910.7467821176037,1895.5404294338334,1878.2736917433149,1859.107827216724,1838.2004976018538,1815.7050498275753,1791.7699310712653,1766.5382237402744,1740.1472874122162,1712.7284955001924,1684.407055210544,1655.3019002053838,1625.525646241406,1595.184600908622,1564.3788194217386,1533.2021992114396,1501.7426068151071,1470.0820312716178,1438.2967588801644
IN,0.28,0.5499064949877014,0.8514755147506596,1.1896806326847873,1.5702182318790112,1.999614124814531,2.4853457144233797,3.03598192777166,3.6613434622290604,4.372686231519674,5.182911289196544,6.106804943427483,7.161313262809848,8.365855710949749,9.742683239466642,11.317286815111425,13.118863054754659,15.180844386831023,17.541501939651702,20.24463015993432,23.340322964860167,26.88585199302544,30.946658194787346,35.597468523634035,40.92354976745849,47.02211147386205,54.00386932437731,61.99477900553781,71.13794836983053,81.59573218456987,93.55200868510359,107.21463008207803,122.81802968070576,140.62595589352264,160.93428772670467,184.07386693364123,210.4132587670193,240.3613262198648,274.36947236457814,312.9333730302323,356.5939895524584,405.9376215887018,461.5947369443886,524.2373038939643,594.5743571730335,673.3455573429791,761.3125595043996,859.2480943816569,967.922782496127,1088.0898461224947,1220.4680447432977,1365.7233238705846,1524.4498170413299,1697.1509579929852,1884.221527760377,2085.9314678444925,2302.412231129027,2533.6463207577713,2779.460495616915,3039.5229172659,3313.3442979774645,3600.2829034929896,3899.55308446987,4210.236869555728,4531.298056840293,4861.598189796851,5199.913794907787,5544.954284095848,5895.37997741906,6249.819771525266,6606.88805907106,6965.200586916797,7323.389021160408,7680.1140612452555,8034.077011132911,8384.029771682563,8728.783264625583,9067.21433520475,9398.27120841853,9720.977593867758,10034.435547545881,10337.827206654109,10630.415516712717,10911.544069838796,11180.636169913578,11437.193235194147,11680.792642341494,11911.085108337455,12127.791698746349,12330.700542557028,12519.663325658259,12694.59162703439,12855.453154148321,13002.267926793244,13135.104451999414,13254.075926407864,13359.336496880262,13451.077604999378,13529.524436513024,13594.932492663691,13647.584296698904,13687.786245642916,13715.86561459645,13732.167718384944,13737.053233264558,13730.895679587682,13714.079064795416,13686.995684815198
D,0.01,44.032183528813796,73.11972630942753,92.34421843659496,105.0557463372989,113.46734964291961,119.04106879754538,122.74294099744932,125.21143529289627,126.86871384777433,127.99413005238358,128.77278470276838,129.3276090258491,129.7405685024059,130.06668259744868,130.34330132058565,130.59625115978477,130.84391580800312,131.09995575432063,131.3751321736678,131.6785429655274,132.01847474653627,132.4030059189697,132.84045060946474,133.33970336652695,133.91052477769335,134.56379514952823,135.31175478910268,136.16824370944676,137.14894973681993,138.2716713409742,139.5565995751242,141.02662197582805,142.70764990158517,144.62896940892782,146.8236142415116,149.32875773478108,152.18611833409886,155.44237093201318,159.14955332841777,163.36545382887135,168.15396240496662,173.58536410728274,179.73654979937535,186.69111612493174,194.53932438210353,203.3778871876597,213.3095530274374,224.44246252415147,236.8892568854994,250.76592865437235,266.19041735216666,283.2809672575977,302.1542803535487,322.92351301986463,345.69617878369894,370.5720298284457,397.64099574824786,426.981258441322,458.6575369010173,492.71964546844293,529.2013748896013,568.1197286899832,609.4745295191279,653.2483927477696,699.4070490049694,747.8999844542938,798.6613579627851,851.6111480723829,906.6564796832043,963.6930802148992,1022.6068172010159,1083.2752732108142,1145.5693191115483,1209.3546524654607,1274.4932738651507,1340.8448799072812,1408.2681570387745,1476.6219655165633,1545.7664071075137,1615.5637738819096,1685.8793785270652,1756.582269062258,1827.5458327264507,1898.6482952010233,1969.7731222898506,2040.8093317768742,2111.651723481452,2182.201035593179,2252.3640352428965,2322.0535510005366,2391.1884546217652,2459.693598926046,2527.49971820491,2594.5432970517913,2660.766412990237,2726.116557768223,2790.546441692133,2854.0137849014354,2916.4810990389155,2977.915462354332,3038.288290893218,3097.5751080677273,3155.755314582671,3212.8119603964014,3268.7315201316683,3323.50367311448,3377.1210890076454
R,0.0,365.74581266312146,607.4245569512702,767.17207774637,872.8221694906854,942.7622622152539,989.1407298689243,1019.9854275178029,1040.6030872932997,1054.5037205913254,1064.0112911593317,1070.6671784970856,1075.4967911656963,1079.1858057243742,1082.1967316266412,1084.8460828314523,1087.3555549365062,1089.886061383306,1092.5604804778868,1095.478982669154,1098.7294986479515,1102.3950247751147,1106.5588921106405,1111.3087491399813,1116.7397602603758,1122.9573586268612,1130.0797842377033,1138.2405670620053,1147.5910678846765,1158.3031578836176,1170.5720960373296,1184.6196473614332,1200.6974719242917,1219.0908025732267,1240.1224167662458,1264.156893611578,1291.6051301516889,1322.9290702679994,1358.6465747277718,1399.3363315444071,1445.6426720937734,1498.280121012368,1558.0374682346014,1625.7811119516568,1702.4573851558366,1789.0935501494605,1886.797130160346,1996.7532506566984,2120.219690485234,2258.519398800728,2413.0303199379155,2585.172483711942,2776.392458016175,2988.145414834277,3221.8752172229674,3478.993078651764,3760.855462362673,4068.7419643000476,4403.833949974954,4767.194690226791,5159.751666051905,5582.281596672594,6035.398599919373,6519.545733862418,7034.990007482473,7581.820798302482,8159.951485695465,8769.124005999978,9408.915962182298,10078.749876228658,10777.904154156151,11505.525337483172,12260.641236475676,13042.17457464982,13848.956816354636,14679.74189586787,15533.219614131845,16408.028515608672,17302.76810102826,18216.010270939187,19146.309929358882,20092.21470625713,21052.273782184246,22025.045818359336,23009.106011373424,24003.052303810393,25005.510791040742,26015.140370684567,27030.6366852281,28050.73541042849,29074.21494282337,30099.898539196103,31126.655959507745,32153.404662822722,33179.11060331584,34202.788670708745,35223.5028165669,36240.365904891914,37252.53932244313,38259.23238127426,39259.701543117524,40253.249492518764,41239.2240830425,42217.01717843825,43186.063408394744,44145.838856408714,45095.85969535761,46035.68078458691
G,7.0,8.594804419382347,10.425266978331045,12.526170035267064,14.937417037827023,17.704782494559417,20.880770503840317,24.5255971487515,28.708314096261066,33.508092995777034,39.015692767157134,45.33513460760781,52.5856125288507,60.90367044730993,70.44568026148804,81.39065891024043,93.9434660307474,108.33842740194417,124.84343269006872,143.7645588592502,165.45127263244206,190.30226613259867,218.77197870427602,251.3778541412084,288.70837514761405,331.43190462100927,380.30634477449684,436.18959844515473,500.0507801150026,572.9820749274163,656.2110799224964,751.1133805289734,859.2250151298565,982.2543602380416,1122.092828998563,1280.8236193139485,1460.7275812685803,1664.2851077125285,1894.1728035297324,2153.2535812954525,2444.558793015589,2771.2610735522953,3136.636776813354,3544.017262411335,3996.7288580433137,4498.022079963379,5050.991609135461,5658.489526158548,6323.03529955898,7046.726867347361,7831.157709086033,8677.344950042372,9585.67319087051,10555.857905789515,11586.930970179092,12677.249309469224,13824.525998871992,15025.881594095214,16277.912216512354,17576.770074941254,18918.251729920576,20297.88947349636,21711.04163052184,23152.978276224603,24618.959690698706,26104.30572649579,27604.455066471335,29115.01403958866,30631.79521373451,32150.846390301598,33668.470894790415,35181.24020998006,36686.00005657335,38179.871014266515,39660.2447154699,41124.776552578485,42571.37573212953,43998.193396102295,45403.60941951756,46786.21838926001,48144.81517451587,49478.38041573097,50786.06618684278,52067.182024324946,53321.18146548897,54547.649196477294,55746.28887633728,56916.91167637329,58059.42555258608,59173.82525247084,60260.18304491066,61318.640152636384,62349.398860097506,63352.715265071456,64328.892639488266,65278.27536339744,66201.24339545549,67098.20724352248,67969.60339972819,68815.8902055466,69637.54411387815,70435.05631678377,71208.92970926911,71959.67616132194,72687.81407221754,73393.86618289264,74078.3576239241,74741.81417831796
H,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062,241996.25130403062
beta,4.725696332591075,4.725696332591092,4.725452389365002,4.725172430623261,4.724851150442654,4.724482464819152,4.7240593987100565,4.7235739570403386,4.723016977511949,4.7223779628014855,4.721644889460028,4.720803990543863,4.719839508712362,4.718733416236555,4.717465098084482,4.716010994003982,4.714344195336904,4.712433992205323,4.710245366757886,4.7077384284134505,4.704867787570566,4.701581865166341,4.697822136895639,4.693522312998109,4.688607457478104,4.68299305466395,4.6765840363942015,4.669273790115198,4.660943177068232,4.651459600789373,4.640676179516717,4.62843109182543,4.614547182664009,4.598831936328975,4.581077942627625,4.561064000638187,4.538557018284834,4.513314871582278,4.485090380057567,4.453636528965092,4.418713018763085,4.380094143093872,4.337577885772517,4.290995986882333,4.240224566037831,4.185194722874868,4.125902384303184,4.062416564322941,3.994885175989799,3.9235376117718634,3.8486835001904858,3.7707073453887263,3.69005913126386,3.607241372071373,3.5227934550322044,3.437274388049772,3.3512451942708372,3.265252168577979,3.1798120423380265,3.0953998295969014,3.012439802082309,2.9312997148059403,2.8522881221782277,2.7756544138683026,2.7015910703725696,2.6302375859900606,2.56168551750962,2.495984171815383,2.4331465261526306,2.373155065080801,2.3159673063954593,2.261520867007936,2.2097379850897854,2.160529465651014,2.113798053892576,2.0694412659486012,2.0273537222315228,1.9874290367508238,1.9495613185181015,1.9136463401752006,1.8795824256356937,1.8472711038286964,1.8166175703104626,1.787530993064729,1.7599246935714898,1.7337162293778903,1.708827400052842,1.685184194583606,1.6627166949712857,1.6413589479716102,1.621048814562109,1.6017278047463988,1.5833409036788422,1.5658363937593855,1.5491656762636405,1.53328309519702,1.518145765358637,1.50371340604069,1.4899481813460043,1.4768145477590786,1.4642791093359249,1.452310480670435,1.4408791576375461,1.4299573957959664,1.4195190962475075,1.4095396986893336,1.3999960813544132,1.3908664675096212
