series,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,4592.288107513399,4589.978579746232,4587.065639527705,4583.392793142468,4578.763646715169,4572.932138579339,4565.590620920572,4556.355462295367,4544.749886643537,4530.18388731596,4511.931307570219,4489.104635858656,4460.628825844412,4425.216643640706,4381.3498043763975,4327.272588382444,4261.007695189499,4180.407468277807,4083.256403876205,3967.441261153059,3831.2002744316646,3673.449378200345,3494.1582511165584,3294.713607917151,3078.170931787237,2849.2784224503803,2614.182766712785,2379.808019970338,2153.016730466802,1939.7607754033907
I,5.0,6.309527767167435,7.960562432261575,10.041296331045924,12.662183492135314,15.961254929537995,20.11052160239717,25.32357590712331,31.864436377528264,40.057548429599095,50.298618489420704,63.06556650309983,78.92826321672419,98.55479277708534,122.71067348597683,152.24575478273448,188.06149701913293,231.04942452699785,281.9906040232007,341.40762594170656,409.36708747475933,485.2445662111269,567.4867800526881,653.4340672415578,739.2899299231602,820.3244532753848,891.3552183579031,947.4589214287691,984.7584266465515,1001.0626963806527
R,0.0,1.0,2.261905553433487,3.854018039885802,5.862277306094986,8.394714004522049,11.586964990429648,15.609069310909081,20.673784492333745,27.0466717678394,35.05818145375922,45.117905151643356,57.73101845226332,73.51667109560816,93.22762965102523,117.76976434822059,148.21891530476748,185.83121470859408,232.04109961399365,288.4392204186338,356.72074560697513,438.594163101927,535.6430763441524,649.14043235469,779.8272458030016,927.6852317876336,1091.7501224427106,1270.0211661142912,1459.5129504000452,1656.4646357293555
G,5.0,7.309527767167435,10.222467985695062,13.895314370931725,18.5244607982303,24.355968934060044,31.69748659282682,40.93264521803239,52.53822086986201,67.1042201974385,85.35679994317992,108.18347165474319,136.65928166898752,172.07146387269353,215.9383031370021,270.0155191309551,336.28041232390046,416.88063923559196,514.0317036371944,629.8468463603404,766.0878330817344,923.8387293130538,1103.1298563968403,1302.5744995962477,1519.1171757261618,1748.0096850630184,1983.1053408006137,2217.4800875430606,2444.2713770465966,2657.527332110008
