series,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08
S,1193501.6095574328,1141758.9041069807,1116665.7192639767,1096077.4663388748,1077579.613626159,1060303.9382951858,1043863.9850991466,1028068.1820850116,1012814.4197817012,998044.7627017769,983724.0935594045,969829.4130418673,956344.2532236984,943255.6791501867,930552.6526518207,918225.1343079836,906263.5939156162,894658.7501876028,883401.4399055046,872482.5599949956,861893.0500754575,851623.8967114595,841666.148484561,832010.935613345,822649.4905661328,813573.1677195354,804773.4610685909,796242.0195546618,787970.6599017692,779951.3770341711,772176.3522442954,764637.9593250206,757328.7688948163,750243.1963882922,743375.5633694464,736720.1496286326,730271.2325094248,724023.1168870706,717970.1582124926,712106.7803395934,706427.4893701596,700926.8844130508,695599.6659171315,690440.642069543,685444.7336311948,680606.9774951937,675922.5291912744,671386.6645132051,666994.7804117791,662742.3952700284,658625.1486573268,654638.8006434841,650779.2307415518,647042.4365380988,643424.5320615171,639921.745932137,636530.4193321824,633247.0038287225,630068.0590785616,626990.2504403742,624010.3465161888,621125.2166415395,618331.8283411335,615627.2447646993,613008.6221157544,610473.2070843164,608018.3342930557,605641.4237650449,603339.9784200565,601111.5816052931,598953.8946655004,596864.6545565672,594841.6715059853,592882.8267228846,590986.070159788,589149.4183277237,587370.952165887,585648.8149666578,583981.2103564455,582366.4003325296,580802.7033558219,579288.4924992474,577822.1936512606,576402.28377385,575027.2892142507,573695.7840694734,572406.3886026595,571157.7677102062,569948.6294385315,568777.7235493122,567643.8401319865,566545.8082622873,565482.4947055578,564452.8026635906,563455.6705637272,562490.0708889613,561555.0090477976,560649.5222826251,559772.6786153885,558923.5758293525,558101.3404857825,557305.1269743798,556534.1165963474,555787.516678976,555064.5597206766,554364.5025654116,553686.6256055033,553030.2320118315,552394.6469904594,551779.217064755,551183.3093821073,550606.3110443649,550047.6284611487,549506.686725228,548982.9290091651,548475.815982473,547984.825248544,547509.4508006475,547049.2024963066,546603.6055493979,546172.2000393372,545754.5404367392,545350.1951449615,544958.7460569624,544579.7881269297,544212.9289561487,543857.7883926053,543513.998143835,543181.2014025485,542859.0524845792,542547.2164787212,542245.3689080364,541953.1954022271,541670.3913806884,541396.6617458656,541131.7205865578,540875.2908908223,540627.104268147,540386.9006805699,540154.4281824393,539929.4426685165,539711.7076301363,539500.99391915,539297.0795193876,539099.7493253818,538908.7949281118,564993.2890808017,591071.126076394,617142.606213496,643207.9947806323,669267.5247393637,695321.3992538168,721369.7940154287,747412.8593397976,773450.7220310878,799483.4870211794,825511.2387976244,851534.0426380023,877551.9456695225,903564.9777725232,929573.1523454072,955576.4669469513,981574.9038300875,1007568.4303793694,1033556.9994625137,1059540.5497047089,1085519.005692856,1111492.2781155459,1137460.2638433997,1163422.8459533756,1168642.7011682387,1168333.4445950382,1168029.1333269,1167729.485250657,1167434.2883478876,1167143.3815687543,1166856.6408542925,1166573.9689287357,1166295.287851607,1166020.533589247,1165749.65206332,1165482.5962789636,1165219.3242416047,1164959.7974494467,1164703.9798057778,1164451.836837118,1164203.335133906,1163958.4419528737,1163717.1249367015,1163479.3519185784
E,0.0,51742.70545045217,66487.3492033658,73778.1322877945,77520.35854295133,79291.9621653343,79873.52292830663,79694.62135678026,79009.4593887347,77977.22459091205,76702.44881510206,75256.63956961884,73690.47147386405,72040.95125260287,70335.78750044838,68596.14834419586,66838.45906772405,65075.610982192535,63317.79906785232,61573.11916479082,59848.00525137065,58147.557565094554,56475.79427897412,54835.848294395335,53230.1236827285,51660.42179278023,50128.044085168774,48633.87678206409,47178.46107854381,45762.051730433115,44384.66617422223,43046.125858652624,41746.09111712633,40482.44540022506,39253.58933902587,38058.285212034585,36895.54528883546,35764.551853422505,34664.60015731597,33595.057998752,32555.33736843543,31544.87485185701,30563.11837740483,29609.518549512475,28683.523277958266,27784.574758367708,26912.108110613277,26065.55116655996,25244.325034673806,24447.845169489836,23675.522748293395,22926.766212477607,22200.982871914064,21497.580500984335,20815.968877369298,20155.561231275682,19515.775584974985,18896.03597144011,18295.7735273129,17714.427460037685,17151.445892215677,16606.28658842177,16078.417571143395,15567.317633348996,15072.476755623924,14593.39643593712,14129.58994001048,13680.582480019042,13245.911329003782,12825.1258779665,12417.787642165917,12023.470222665761,11641.759228714456,11272.252166072383,10914.558295954475,10568.298468827785,10233.10493689908,9908.621148748358,9594.501529211013,9290.411247284655,8996.025974535476,8711.031636202917,8435.12415694914,8168.009202969911,7909.401921975047,7659.0266823575175,7416.616812699913,7181.914342613274,6954.6697457653445,6734.6416858314815,6521.596765990886,6315.309282491998,6115.560982723055,5922.140828145648,5734.844762380039,5553.475484669808,5377.84222889957,5207.76054829219,5043.052105870488,4883.544470732247,4729.070920155947,4579.470247527432,4434.586576054318,4294.269178214892,4158.372300871255,4026.7549959620205,3899.2809566779774,3775.818359014099,3656.239708583329,3540.4216925710743,3428.245036704378,3319.594367105993,3214.358076900967,3112.428197441627,3013.700274016075,2918.07324590511,2825.4493306530576,2735.7339124189575,2648.835434276082,2564.665294329599,2483.1377455243764,2404.169799017374,2327.681130991721,2253.5939927924283,2181.8331242666345,2112.325670194364,2045.001099698937,1979.791128529336,1916.6296441100937,1855.4526332574608,1796.1981124638678,1738.8060606558797,1683.2183543340188,1629.3787050059527,1577.232598827623,1526.7272383699078,1477.8114864313563,1430.435811820428,1384.552237033467,1340.1142877573952,1297.0769441287498,1255.3965936832828,1215.0309859328456,1175.9391885086873,1138.0815448126596,1101.4196331200712,1065.9162270801282,1044.1706593455513,1033.131063648133,1030.3909570559454,1034.057480186913,1042.6461429703515,1054.9968260380012,1070.206809735215,1087.5774297716919,1106.57162699965,1126.7801984284079,1147.8949916385725,1169.687635064454,1191.9926783246797,1214.6942430494132,1237.7154661690925,1261.0101630728752,1284.5562544501292,1308.3505936895315,1332.4049060300715,1356.7426099507645,1381.3963385445516,1406.4060162554802,1431.8173763025518,1457.6808279219476,1475.4012355381774,1484.6322565687522,1487.3538814979847,1485.0800079677688,1478.9707855075198,1469.9173428674492,1458.6057998511587,1445.565717009465,1431.2068359674754,1415.8469947008764,1399.7333801171599,1383.0587414527095,1365.9737853199397,1348.5966719249864,1331.020306199787,1313.3179481717295,1295.5475395699207,1277.7550478281194,1259.977056385517
I,24044.125357051456,18796.112853683717,16753.56887642164,15743.863694015716,15244.80700669944,15003.664750661048,14885.687591318612,14816.614209127656,14755.4946718489,14680.437435089556,14580.666786730539,14451.920659288862,14293.714141823177,14107.685646125872,13896.589304753456,13663.681265443487,13412.349725956728,13145.897287633887,12867.418941890784,12579.740036713589,12285.391558608077,11986.608218803565,11685.34002048472,11383.27132115626,11081.843569159279,10782.279305912893,10485.605949937928,10192.678483732852,9904.200558996115,9620.743790587796,9342.765171805759,9070.622644087649,8804.588913891692,8544.863642181403,8291.518645620956,8044.546390873157,7803.89171208613,7569.472160216156,7341.190726716368,7118.943518899185,6902.624150775474,6692.1260466698295,6487.343461802497,6288.17175252228,6094.507242507788,5906.246904351368,5723.287990428678,5545.527690128112,5372.862853444992,5205.189797384187,5042.40419719663,4884.401056164314,4731.0747433454935,4582.319086955393,4438.027510907095,4298.093202813263,4162.409303016142,4030.869105689151,3903.3662645618256,3779.794997255791,3660.0502835251627,3544.028053843691,3431.625365766151,3322.740566318126,3217.273439348271,3115.1253373258214,3016.199297500037,2920.400142673839,2827.634567096487,2737.8112081638837,2650.8407047422334,2566.635743012304,2485.111090776572,2406.183621188044,2329.7723268539053,2255.7983252449767,2184.1848563075387,2114.8572731310774,2047.7430264767859,1982.7716439195283,1919.8747043021922,1858.985808147337,1800.0405446178258,1742.9764555664774,1687.7329971652382,1634.2514995573754,1582.4751249318867,1532.3488243779373,1483.8192938386514,1436.8349294479988,1391.3457825017872,1347.3035142837712,1304.661350940502,1263.374038573645,1223.397798695903,1184.6902841762903,1147.210535782113,1110.918939408495,1075.7771840714977,1041.7482207276678,1008.7962219710695,976.8865426484174,945.9856814236616,916.0612433152185,887.0819032218567,859.017370446954,831.838354225354,805.5165302522759,780.0245082096135,755.3358002814075,731.4247906472572,708.2667059398628,685.8375866507461,664.1142594664013,643.0743105156646,622.6960595079169,602.9585347407996,583.8414489554275,565.325176016566,547.3907283949058,530.0197354283723,513.1944223393505,496.89758998474474,481.11259531594754,465.82333252600756,451.01421486158745,436.67015707764966,422.77655851321396,409.3192867669661,396.28466195197325,383.65944150925793,371.4308055605013,359.58634278067785,348.1140367719662,337.00225292082945,326.23972572070926,315.8155465433285,305.7191518421462,295.9403117720515,286.4691192099194,277.29597916118126,268.4115985380795,259.80697629578725,251.4733939130685,243.40240620464107,235.58583245287545,228.01574784692426,220.68447521782147,214.08762397431656,208.49112647323003,204.00706300956932,200.64769111111838,198.36349164655013,197.06956657125716,196.6636086632058,197.0378253065083,198.0865696703232,199.71096263024037,201.82143868451794,204.33888938303556,207.19488595914163,210.33132190463903,213.6997132694086,217.26031977126772,220.98119604370683,224.83724402972047,228.80931053320012,232.8833551956615,237.04970139497613,241.3023740774628,245.6385230935877,250.05792730189646,254.2182200055229,257.83797271700155,260.77601155750745,262.98224813875515,264.4637151107933,265.26138819814275,265.4346156659208,265.0508752058209,264.17922926874616,262.88632025201036,261.23408591894395,259.27861896032863,257.06976895247186,254.6512092624113,252.06077962818054,249.33097732832067,246.4895133988463,243.5598805801297
A,96742.69387697452,92872.98612189553,97446.60137890783,104199.17966748163,111849.54715007116,119793.35780685167,127703.20479510524,135389.81666936266,142740.30627291006,149687.0219085987,156190.51780573634,162229.67072061368,167795.65694835802,172888.1231729581,177512.65822581825,181679.0659556251,185400.14892645847,188690.82872501938,191567.49510146526,194047.51532436046,196148.8588239221,197889.80689607668,199288.72657921567,200363.89389128986,201133.35566117713,201614.8219467863,201825.58295727428,201782.44577115632,201501.68714552216,200999.0194598652,200289.56740719822,199387.85348592128,198307.79069281847,197062.68109445885,195664.9556299859,194126.2918020656,192457.70174574386,190669.59888859736,188771.84913321584,186773.8108541874,184684.36682029563,182511.950297833,180264.56697047775,177949.813859589,175574.8960993683,173146.6421806961,170671.51810152855,168155.64073316733,165604.7906178781,163024.42434504762,160419.6866036095,157795.4219729007,155156.18648878948,152506.25900415867,149849.65235063355,147190.12430033603,144531.18832131586,141876.12411734273,139227.9879413165,136589.62267122118,133963.66763796294,131352.5681953502,128758.58502370119,126183.80315997278,123630.14074879151,121099.35751026313,118593.06292189438,116112.72411334387,113659.67347400846,111235.11597463381,108840.13620520617,106475.70513233726,104142.68658019407,101841.84343975785,99573.84361182408,97339.26568968665,95138.6043878914,92972.2757238022,90840.62195900721,88743.916307809,86682.3674201963,84656.12364679686,82665.27709336221,80709.86747234514,78789.88575910371,76905.27766020501,75055.94690121498,73241.75834124892,71462.54092142543,69718.09045421873,68008.17226054115,66332.52366121502,64690.85632930972,63082.85850963137,61508.19711145759,59966.51968041336,58457.456255183395,56980.62111455771,55535.614420106285,54122.02375958158,52739.42559595052,51387.386626765176,50065.46505839084,48773.21179942424,47510.17157745318,46275.883983130945,45069.88444536693,43891.705141266946,42740.87584429456,41616.924713967564,40519.3790302513,39447.76587566476,38401.61276797307,37380.44824620428,36383.80241259745,35411.20743296274,34462.197997813826,33536.31174651656,32633.089656587043,31752.076400165355,30892.82066958985,30054.875473898832,29237.798407993643,28441.151896108066,27664.50341114374,26907.425671350407,26169.49681575215,25450.3005596472,24749.426331438295,24066.469391983785,23401.03093759573,22752.71818775049,22121.144458519608,21505.929222673596,20906.6981573592,20323.08318020083,19754.72247462966,19201.260505199105,18662.348023602615,18137.642066069464,17626.805942775678,17129.509219870786,16645.427694686678,16174.243364661814,15715.644390483258,15269.325053919205,14834.985710787061,14412.332739475403,14003.102518854243,13608.473101806667,13229.189930612418,12865.66541744512,12518.05768123618,12186.332679536814,11870.31312719024,11569.716913158978,11284.18718068405,11013.315798072197,10756.661596731774,10513.764472544304,10284.156222472851,10067.368809335429,9862.940604934263,9670.421048002077,9489.374062892684,9319.380512937942,9160.039905173162,9010.97151769989,8871.815084909233,8742.231147213584,8621.901149298928,8510.527352993402,8406.447096359965,8308.008744186143,8213.943896396442,8123.277396399018,8035.258935320077,7949.3109643286925,7864.988944364182,7781.9509469097675,7699.934356076483,7618.737974282102,7538.2082481007765,7458.228642262265,7378.711424222821,7299.591298528638,7220.820463752975,7142.364765866901,7064.200698543452,6986.313059117107
IH,0.0,1520.2208274742936,2204.3753845390866,2532.454899437809,2687.871246978507,2760.182830484259,2793.26229032623,2807.910107896153,2813.332022863872,2813.0911389818134,2808.184565184296,2798.5973632670775,2784.0500752834973,2764.3252797552004,2739.3812641292934,2709.364285397146,2674.57796156605,2635.4394243884526,2592.4362551577033,2546.089990344709,2496.927810186521,2445.4620552773513,2392.1764164591805,2337.5174368485023,2281.8900378647377,2225.655966810771,2169.1342769602907,2112.6031521767773,2056.302560717357,2000.4373631806384,1945.180609440666,1890.6768430984102,1837.045294268429,1784.3828869153012,1732.7670193590518,1682.253957767949,1632.8808286407318,1584.6689557658444,1537.6273769307913,1491.7559986183337,1447.0481895815672,1403.4927917523037,1361.075609784599,1319.7804710475737,1279.589951106757,1240.4858501052674,1202.4494909981333,1165.461895524196,1129.5038801364067,1094.5561026361413,1060.5990810985718,1027.6131996438214,995.5787103834565,964.4757371078239,934.284283654418,904.9842481334557,876.5554430569828,848.9776207428673,822.2305030072498,796.293814015299,771.1473151548482,746.7708408765293,723.1443345694767,700.2478836878163,678.0617534930791,656.5664189208647,635.742594210473,615.5712600507806,596.0336880934328,577.1114627657405,558.7865003816286,541.0410656011156,523.8577853287818,507.2196601712587,491.11007359458074,475.5127989357845,460.4120044307956,445.79225642358125,431.63852092079,417.9361636525156,404.6709487941291,391.82903649692076,379.39697936705926,367.3617180235179,355.7105758564182,344.43125309797495,333.51182030905363,322.9407113754232,312.70671609920197,302.798972462827,293.20695863516454,283.92048478215895,274.9296847376943,266.2250075841167,257.7972091861333,249.63734371654067,241.73675520743518,234.08706915617756,226.68018421142315,219.5082639609382,212.56372883969226,205.8392481738116,199.32773237337665,193.022325284723,186.91639671083513,181.0035351065866,175.27754045395332,169.73241732089375,164.36236810633088,159.16178647256714,154.12525096550277,149.2475188221957,144.52351996457992,139.9483511775446,135.51727046904855,131.22569160950303,127.06917884728388,123.04344179692708,119.14433049631364,115.36783062894915,111.71005890729087,108.1672586129582,104.73579528958254,101.41215258400076,98.1929282314722,95.07483018059557,92.0546728536201,89.12937353787812,86.29594890411457,83.55151164754807,80.89326724756909,78.31851084205739,75.82462421238756,73.40907287528057,71.06940327775483,68.80324009152767,66.60828360331894,64.48230719761013,62.42315492851486,60.42873917752013,58.497038393960125,56.62609491518672,54.8140128635015,53.05895611701446,51.3591463516916,49.71286115195115,48.11843218726088,46.574243452282104,45.078729568195016,43.662179932792185,42.36165093321559,41.20899385545522,40.22626998181547,39.4250920047341,38.80785292370909,38.369683479530025,38.10051420845979,37.98693600869365,38.01373578794459,38.16508370893043,38.42539892290741,38.779942217475636,39.21518948575027,39.71903707716957,40.28088346492792,40.89162383841542,41.54358657571156,42.23043372953652,42.94704191604998,43.689375349680404,44.45435912560317,45.23975807379875,46.04406444328574,46.844624024928734,47.60850328207587,48.304766759415614,48.909573321362004,49.407434533064816,49.79059018254915,50.05760647371098,50.21179156152941,50.259722855740094,50.21000960519652,50.07232148474256,49.856667291989645,49.572887732076445,49.230320674778746,48.83759910518072,48.402547148490854,47.93214575073314
IN,3727.791675893446,7077.068181086195,9272.613678276606,10928.551100849943,12259.802476295268,13378.506748610813,14346.232628504153,15197.405735526041,15951.44271052816,16619.43979234937,17207.972465637507,17721.277886648426,18162.50218698803,18534.39686370632,18839.688049098448,19081.25206711484,19262.178015328664,19385.76663315923,19455.49554119616,19474.969093152366,19447.863702135175,19377.87488614077,19268.669393766773,19123.84398439746,18946.89134921737,18741.17301762188,18509.898735974,18256.111627681297,17982.6783774638,17692.28368444399,17387.42826979112,17070.429786724224,16743.42605203509,16408.380091650233,16067.086563725894,15721.169033565267,15372.085043773879,15021.135587064486,14669.476772156519,14318.13227781075,13968.005732282472,13619.892516534883,13274.49072612097,12932.41117824063,12594.186444590905,12260.27894628807,11931.08817747471,11606.95713822115,11288.178061095345,10974.997513410397,10667.620951381145,10366.21679499491,10070.920084440604,9781.835771120705,9499.041688975833,9222.591245274094,8952.515864228062,8688.827211797166,8431.51922576522,8180.569971581987,7935.943341445197,7697.590611595011,7465.451870721337,7239.457330675477,7019.528529270659,6805.5794337971765,6597.517452921871,6395.244363849937,6198.657160967835,6007.648831632842,5822.109064306334,5641.92489382659,5466.981288269107,5297.161681536842,5132.348455550825,4972.4233756663925,4817.267982716494,4666.76394487715,4520.793372358096,4379.239097741439,4241.984924621259,4108.91584703609,3979.9182420331367,3854.880037557358,3733.6908577195813,3616.2421473652844,3502.42727773931,3392.141634921401,3285.2826925928275,3181.7500705854836,3081.4455805614266,2984.2732600729,2890.139396160202,2798.952539557271,2710.6235104923817,2625.0653969937575,2542.1935465369966,2461.9255518028904,2384.181231250265,2308.882605148697,2235.9538676602338,2165.321355507348,2096.9135137160893,2030.6608588786262,1966.4959403378423,1904.3532996582728,1844.1694287121616,1785.882726676703,1729.4334562083873,1674.7636990326323,1621.8173111614421,1570.5398779284762,1520.878669009546,1472.7825935770334,1426.202155718872,1381.089410236516,1337.3979189215206,1295.0827073969504,1254.1002225976547,1214.4082909524493,1175.9660773212804,1138.7340447315044,1102.6739149493276,1067.7486299152329,1033.9223140657216,1001.1602375579224,969.4287804084609,938.6953975534022,908.9285848320335,880.0978458936843,852.173660023641,825.1274508814812,798.9315561427642,773.5591980329651,748.9844547407728,725.1822326963693,702.1282396990548,679.7989588775262,658.1716234652622,637.2241923727878,616.9353265380487,597.2843660357382,578.2513079261382,559.8167848238681,541.9620441668609,524.6689281658925,507.9198544150728,491.697797143849,475.9862690912682,460.84729617815515,446.3778363404493,432.6823794145817,419.8567058756804,407.97919334614204,397.1070985261998,387.2760026732113,378.5011620449491,370.779904355574,364.09449847941175,358.41512748654725,353.702737076981,349.9116293051998,346.9917375262585,344.8905618654946,343.55477190035816,342.9314995138157,342.96935355659735,343.61919156667005,344.8346841327497,346.5727058127044,348.79358369635486,351.4612313237246,354.54319212187136,357.95722471937864,361.5858058665992,365.30145793117333,368.98188151163305,372.5182856696677,375.81927881898207,378.8119504888987,381.4412551587325,383.6684439741939,385.4690348006996,386.83063419441845,387.7508037144313,388.23508117454764,388.2952131876216,387.94762028855473,387.21209405745924,386.11071277091884
D,2563.0,2563.0,2596.7460228199384,2645.6789809046904,2701.894682783264,2761.560333192943,2822.8311637863353,2884.8362957302447,2947.1665814788144,3009.6172234696623,3072.062518294603,3134.3988964751015,3196.522456932786,3258.3230951522078,3319.6858802729303,3380.494955494854,3440.6377106460523,3500.008275299258,3558.5100385619917,3616.0572129229267,3672.5755879925136,3728.002655783899,3782.287281300963,3835.3890665680874,3887.2775260210137,3937.931162584006,3987.3365092862427,4035.487181535239,4082.382969893353,4128.028991763712,4172.43491206669,4215.614237102083,4257.583681763837,4298.362607628601,4337.972527801445,4376.43667348354,4413.779524878418,4450.026386327553,4485.203035520137,4519.335450767122,4552.449608303558,4584.571337163371,4615.726218692511,4645.939519127134,4675.236145701627,4703.640618860934,4731.177055047651,4757.869156109351,4783.740202612162,4808.813049283799,4833.110121491808,4856.6534121419045,4879.464478704428,4901.564440284,4922.973974771033,4943.713316179013,4963.802252297549,4983.260122792249,5002.105817868539,5020.357777594569,5038.03399195336,5055.152001669085,5071.728899828908,5087.78133430123,5103.32551093365,5118.37719749995,5132.95172835447,5147.064009744194,5160.728525723417,5173.959344612585,5186.770125941306,5199.174127815614,5211.184214650585,5222.812865211489,5234.072180909261,5244.973894299256,5255.529377735645,5265.749652137429,5275.645395825677,5285.226953395282,5294.504344588065,5303.487273137506,5312.185135558657,5320.607029859899,5328.761764156094,5336.657865165371,5344.303586574317,5351.706917258562,5358.87558934791,5365.817086127009,5372.538649764288,5379.047288863455,5385.349785833204,5391.45270407203,5397.362394966148,5403.085004699476,5408.626480875515,5413.992578951675,5419.188868487269,5424.220739206956,5429.093406881886,5433.8119190312245,5438.381160447062,5442.805858546018,5447.090588551091,5451.239778507464,5455.257714136161,5459.148543529552,5462.91628169277,5466.564814935187,5470.0979051160975,5473.519193748783,5476.832205967121,5480.040354358855,5483.146942669645,5486.1551693819065,5489.0681311724475,5491.88882625279,5494.620157596028,5497.2649360539535,5499.825883368139,5502.305635078531,5504.7067433330385,5507.031679601528,5509.282837297482,5511.462534310554,5513.573015453091,5515.616454823647,5517.594958090395,5519.510564697249,5521.365249995424,5523.160927303078,5524.899449895543,5526.5826129286625,5528.212155297553,5529.789761433102,5531.317063038403,5532.795640767276,5534.227025846896,5535.612701646516,5536.954105194219,5538.252628643487,5539.509620691403,5540.726387950155,5541.904196273504,5543.044272039784,5544.147803392965,5545.215941443244,5546.249801428556,5547.250463838389,5548.219681529499,5549.160029940234,5550.0747915471675,5550.967738545547,5551.842900910399,5552.7043617368045,5553.556096031516,5554.401855278262,5555.245093304106,5556.088926234288,5556.936118801637,5557.789089873658,5558.649931135253,5559.520434061773,5560.402121450453,5561.296280764711,5562.203997358417,5563.126186289965,5564.063621927326,5565.016964909053,5565.986786286904,5566.973588855575,5567.97782579322,5568.999916808778,5570.0397787306565,5571.0965973251305,5572.168871649962,5573.254571534865,5574.351322995635,5575.456579786066,5576.567763832386,5577.682370495603,5578.798041142763,5579.912608249926,5581.024118941619,5582.130842518717,5583.231266727111,5584.3240865957105,5585.408188789345,5586.4826336536025
R,0.0,4248.222925779678,9152.246659044753,14673.893497993227,20735.325735414288,27286.04753703146,34290.49397085848,41719.83400791763,49547.599037286614,57747.625676174284,66293.2739512625,75157.30232957305,84312.04996040445,93729.73600686507,103382.77759101096,113244.07928609759,123287.27514405621,133486.9189520568,143818.6256157236,154259.16965007194,164786.54765767974,175380.01147871598,186020.07801258986,196688.52085935182,207368.3480750515,218043.76955532088,228700.15688416004,239323.99791434404,249902.84787444657,260425.27841290677,270880.8256785323,281259.9382867456,291553.92582063226,301754.90835600067,311855.7673723869,321850.08776892984,331732.10381396924,341496.64974888787,351139.11505300406,360655.4040287242,370041.8992275187,379295.42821249104,388413.2331859375,397392.9430677702,406232.54767492396,414930.3737134893,423485.06234998687,431895.5481744371,440161.0394057322,448280.9992200719,456255.1281069543,464083.34717554494,471765.78234822274,479302.74938864243,486694.7397195239,493942.40699120384,501046.55436628027,508008.1224888257,514828.17810895847,521507.9033352716,528048.5854889065,534451.6075340565,540718.4390604883,546850.6277943486,552849.7916141367,558717.6110492917,564455.8222394048,570066.2103326253,575550.6033024022,580910.8661622838,586148.8955591082,591266.6147255263,596265.9687734334,601148.9203105298,605917.4453628771,610573.5295869675,615119.1647554843,619556.3455015745,623887.066307107,628113.3187210201,632237.0887944928,636260.354720287,640185.0846642033,644013.2347771798,647746.7473771251,651387.54929013,654937.550341223,658398.6419853504,661772.6960697512,665061.5637193663,668267.0743373706,671391.0347133554,674435.2282320898,677401.4141761973,680291.3271164467,683106.6763837214,685849.1456170692,688520.3923825577,691122.0478579664,693655.7165786414,696122.9762401102,698525.3775533189,700864.4441485994,703141.6725247124,705358.5320395294,707516.4649391283,709616.8864222763,711661.18473746,713650.7213097975,715586.8308953366,717470.8217603986,719303.9758837769,721087.5491797372,722822.7717398984,724510.8480922001,726152.9574752754,727750.254126659,729303.8675833669,730814.9029934758,732284.4414374289,733713.5402578756,735103.2333969342,736454.5317398485,737768.4234640725,739045.8743928913,740287.828352748,741495.207533503,742668.9128509124,743809.8243106619,744918.8013733415,745996.6833197956,747044.2896163224,748062.42027924,749051.8562383753,750013.359699063,750947.6745022819,751855.5264825847,752737.6238235013,753594.6574101336,754427.3011786793,755236.212462644,756022.0323355296,756785.3859498058,757526.8828719901,758247.1174136779,758946.6689583906,759626.1022841152,760285.9678814277,760926.8022671129,761549.2092545299,762153.8554517451,762741.4585984411,763312.7733985144,763868.5774340049,764409.6584777427,764936.8037655557,765450.7913546714,765952.3834606513,766442.3215523362,766921.3229429798,767390.0786147682,767849.2520339753,768299.4787434946,768741.3665516825,769175.4961675981,769602.4221610036,770022.6741500972,770436.7581408026,770845.1579587129,771248.3367288818,771646.7383700035,772040.7890785409,772430.898785473,772817.4071530545,773200.5724159769,773580.5799468503,773957.5535935916,774331.5673948142,774702.6564470219,775070.8263835867,775436.0613137465,775798.3302767249,776157.5923650395,776513.8007077468,776866.9055068392,777216.856305131,777563.6036416168,777907.100226037,778247.301741198,778584.1673608288
