series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11
S,20461.76847550976,20459.656913464736,20457.33036633323,20454.767057225643,20451.94302725034,20448.831922003086,20445.404758266624,20441.629669326496,20437.471627235034,20432.892140291955,20427.848923961395,20422.295543417193,20416.181025907874,20409.449441168388,20402.039448187705,20393.883806782014,20384.908852637556,20375.03393479242,20364.17081494379,20352.223028520235,20339.085208175697,20324.642371275073,20308.76917408684,20291.32913681677,20272.173845353005,20251.142137694507,20228.059285552416,20202.73618459774,20174.968570327506,20144.53628057715,20111.202590350735,20074.71364988492,20034.79806269314,19991.166646699865,19943.512428366343,19891.51092675507,19834.820791521634,19773.08486549409,19705.931748312174,19632.977941920188,19553.83066075301,19468.09138828534,19375.360256148062,19275.241311065958,19167.34871720875,19051.3139160034,18926.793731059686,18793.47936202825,18651.106157959475,18499.46399893189,18338.40804633046,18167.86955043109,17987.866333541977,17798.51250387765,17600.02690671528,17392.739792921868,17177.097188183776,16953.662485572095,16723.11486346442,16486.244250896245,16243.942719384811,15997.192365660718,15747.049950558678,15494.628759058163,15241.078326854951,14987.562822096192,14735.238962150066,14485.234374726744,14238.627277137783,13996.428250908517,13759.564741805361,13528.868733027824,13305.067839973299,13088.779876958917,12880.51076585968,12680.655506292695,12489.501814513842,12307.235966499236,12133.950348337074,11969.652219309395,11814.27322303773,11667.679232021645,11529.680173126255,11400.039549213814,11278.48343957676,11164.708824972766,11058.39113916002,10959.1909964029,10866.760082988369,10780.746230626459
I,6.0,6.611562045025616,7.2852186652743285,8.027223106542525,8.844447305206618,9.744440726161264,10.735494281084025,11.826709650940028,13.028074329667152,14.350542690329286,15.806123348307128,17.407973055431544,19.17049730089341,21.10945771515575,23.24208626704914,25.58720610597703,28.165358723942017,30.998936888094484,34.11232251469947,37.532028309579104,41.28684157672382,45.407968083168,49.92917325060907,54.88691720802548,60.32047936978235,66.27206718583398,72.78690253146853,79.9132778532773,87.70257266019175,96.20921924549893,105.49060466053899,115.60689396121613,126.62075766269315,138.59698424029324,151.60195651374215,165.70296899658115,180.96736198086998,197.4614475131978,215.2492028168125,234.39070850459663,254.94031254562614,276.94450687689255,300.4395122949469,325.44857930331517,351.97902833469334,380.0190724563713,409.53448928599323,440.4652359959314,472.7221310657236,506.18375732687707,540.6937705965869,576.0588238468127,612.0473347742213,648.3893307449948,684.7775952211157,720.8703102092502,756.2953373950303,790.656205657955,823.5397763511417,854.525444831531,883.1956151350819,909.1470650754056,932.0027139085938,951.4232269319601,967.1178524021823,978.8538940603963,986.4642804914238,989.8527977918891,988.996695932878,983.9465481789239,974.8234202373478,961.8135739555479,945.1610735211872,925.1587681552725,902.1381872156907,876.4588999787536,848.4978667629182,818.6392480867944,787.2650542272582,754.7469196981222,721.4391860452574,687.6733805500274,653.7540943079098,619.9561946433724,586.5232556195832,553.6670563186818,521.5679780517573,490.37612629593804,460.21300813648435,431.1736084642723
R,0.0,1.5,3.152890511256404,4.974195177574986,6.981000954210617,9.192112780512272,11.628222962052588,14.312096532323594,17.2687739450586,20.52579252747539,24.11342820005771,28.064959037134493,32.41695230099238,37.20957662621573,42.486941055004664,48.29746262176695,54.694264148261205,61.735603829246706,69.48533805127033,78.0134186799452,87.39642575733998,97.71813615152094,109.07012817231293,121.55242148496521,135.27415078697157,150.35427062941716,166.92228742587565,185.11901305874278,205.09733252206212,227.02297568711006,251.0752804984848,277.44793166361956,306.3496551539236,338.0048445695969,372.65409062967024,410.5545797581058,451.98032200725106,497.22216250246856,546.5875243807681,600.3998250849712,658.9975022111204,722.7325803475269,791.9687070667501,867.0785851404868,948.4407299663155,1036.4354870499888,1131.4402551640815,1233.8238774855797,1343.9401864845627,1462.1207192509935,1588.6666585827127,1723.8401012318593,1867.8548071935625,2020.8666408871177,2182.9639735733663,2354.1583723786453,2534.3759499309576,2723.449784279715,2921.1138356942038,3126.998779781989,3340.630140989872,3561.4290447736425,3788.715811042494,4021.7164895196424,4259.572296252632,4501.351759353178,4746.065232868277,4992.681302991134,5240.144502439106,5487.393676422325,5733.380313467056,5977.0861685263935,6217.53956201528,6453.829830395577,6685.119522434396,6910.654069238318,7129.768794233006,7341.893260923735,7546.553072945434,7743.369336502248,7932.056066426779,8112.415862938093,8284.3342080756,8447.772731652576,8602.76178031342,8749.392594218316,8887.809358297987,9018.201352810927,9140.795384384912,9255.848636419032
G,6.0,8.111562045025616,10.438109176530732,13.001418284117511,15.825448259417234,18.936553506673533,22.363717243136612,26.138806183263622,30.296848274725754,34.87633521780467,39.919551548364836,45.47293209256603,51.58744960188578,58.31903434137147,65.7290273220538,73.88466872774397,82.85962287220322,92.73454071734119,103.5976605659698,115.54544698952431,128.6832673340638,143.12610423468894,158.999301422922,176.43933869299067,195.5946301567539,216.62633781525113,239.7091899573442,265.0322909120201,292.79990518225384,323.23219493260893,356.5658851590237,393.0548256248356,432.97041281661666,476.60182880989004,524.2560471434123,576.2575487546868,632.947683988121,694.6836100156663,761.8367271975804,834.7905335895678,913.9378147567464,999.6770872244193,1092.4082193616969,1192.527164443802,1300.4197583010089,1416.4545595063603,1540.974744450075,1674.2891134815113,1816.6623175502864,1968.3044765778707,2129.3604291793,2299.8989250786726,2479.9021419677842,2669.255971632113,2867.7415687944826,3075.028682587896,3290.671287325989,3514.105989937671,3744.6536120453466,3981.5242246135213,4223.825756124955,4470.576109849049,4720.7185249510885,4973.139716451603,5226.690148654815,5480.2056534135745,5732.529513359701,5982.534100783022,6229.141198371984,6471.340224601249,6708.203733704404,6938.899742481941,7162.700635536467,7378.98859855085,7587.257709650086,7787.112969217072,7978.266660995925,8160.532509010531,8333.818127172693,8498.116256200372,8653.495252472037,8800.089243488123,8938.088302383512,9067.728926295953,9189.285035933008,9303.059650537001,9409.377336349748,9508.577479106867,9601.008392521398,9687.022244883308
