series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,2970.4070596050983,2966.536783172844,2961.782427032257,2955.9464549516724,2948.78944704476,2940.0223691641463,2929.2980114752218,2916.201842830355,2900.2427635338668,2880.844584535245,2857.3395426876773,2828.965796214415,2794.8716207502043,2754.129875202522,2705.7670580615554,2648.811606607871,2582.3654921974803,2505.7009557751203,2418.3797211178244,2320.3848985252157,2212.2467052764146,2095.1343670395063,1970.882217132244,1841.9229260110676,1711.1179182567719,1581.502060766064,1455.9876024136604,1337.08845207679
I,9.0,11.070276432254236,13.61057728639021,16.72443390969712,20.536555034669924,25.196321908349802,30.88141521560453,37.80130081735024,46.200119950368375,56.35827495891684,68.59166181470107,83.2470759250231,100.69183620422945,121.2952145110661,145.3989887498193,173.2746424535399,205.0658283732227,240.71719912093803,279.8949939540462,321.9108177558454,365.6668474534775,409.64581619969044,451.9688028670146,490.5343334147881,523.2324744861262,548.2018370796088,564.0759280160906,570.1598927497429
R,0.0,1.8,4.014055286450847,6.73617074372889,10.081057525668314,14.188368532602299,19.22763291427226,25.403915957393167,32.964176120863215,42.20420011093689,53.47585510272026,67.19418746566048,83.8436026506651,103.981969891511,128.24101279372422,157.32081054368808,191.97573903439607,232.9889047090406,281.1323445332282,337.1113433240374,401.4935068752065,474.626876365902,556.55603960584,646.949800179243,745.0566668622006,849.7031617594258,959.3435291753476,1072.1587147785658
G,9.0,12.870276432254236,17.624632572841058,23.46060465342601,30.617612560338237,39.3846904409521,50.10904812987679,63.205216774743405,79.16429607123159,98.56247506985373,122.06751691742133,150.44126339068356,184.53543885489452,225.27718440257706,273.64000154354346,330.59545299722794,397.0415674076187,473.7061038299786,561.0273384872744,659.0221610798828,767.160354328684,884.2726925655925,1008.5248424728547,1137.4841335940312,1268.289141348327,1397.9049988390348,1523.4194571914384,1642.3186075283088
