series,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,13770.689815001768,13762.02811512925,13750.57876479382,13735.521722377152,13715.85095677864,13690.370189952431,13657.716226909373,13616.425055836651,13565.05389763441,13502.36211365437,13427.533521539257,13340.396627753891,13241.580397664267,13132.547384035843,13015.479380526984,12893.039885385897,12768.076536368764,12643.3362163231,12521.246604513115,12403.786468425702,12292.439571529252,12188.211740413113,12091.686870023916,12003.100993866623,11922.41957069683,11849.409035671208
I,13.0,17.29202723048528,22.92903154173457,30.27896920176925,39.772105311824696,51.884327484407194,67.09848080754963,85.83592911821405,108.35517107650335,134.62567608148146,164.20271945132637,196.1463723956213,229.03218423207596,261.0809155848082,290.3921395407514,315.2225125577838,334.23053932286234,346.6263944599802,352.2049391254734,351.2788992986127,344.5508888113173,332.96528972537624,317.57098186383223,299.4121479169708,279.4525655909815,258.5310828774579
IH,1.769677564300982,2.617388339847437,3.6077282346572472,4.8494807597798495,6.444844916929533,8.501347638657517,11.135278591245957,14.468072079328529,18.615257407808276,23.667364588458597,29.663603197255775,36.56221545597223,44.21524695061268,52.3579154633454,60.62117888758331,68.56955541141025,75.75712089071669,81.78765231145627,86.36383279089988,89.31531627010924,90.6030746848281,90.30405896431861,88.58368796194983,85.66398360781061,81.79344241613182,77.22229730030719
IN,2.5999950777322147,4.91074910930184,7.82284304690909,11.538374677139593,16.31055017552133,22.450460206547493,30.32976494640959,40.37534741312369,53.05087387698733,68.82012886898463,88.08919628189628,111.13003972039523,137.99638231524756,168.45108107550803,201.92752719975726,237.54206062074593,274.1606575483481,310.5071521179236,345.28938301506275,377.3179100027424,405.5981593020864,429.3867227518381,448.2117699998937,461.86373586277665,470.3652047488035,473.9290038002017
D,0.01,0.04712800660403623,0.10204106733754238,0.17773155492917958,0.2794741306996832,0.4146876009186299,0.5930466973091412,0.8266659200497918,1.1302074727852263,1.5207573751602057,2.017300975229813,2.639646241748606,3.4067250612417683,4.334365222306859,5.432839356980376,6.7046775581793,8.14327346825192,9.732665197837594,11.448578060386552,13.26049963236906,15.134343613449337,17.035204890725584,18.929792789240786,20.78828713759417,22.58552580596998,24.301560145475513
R,0.0,1.1740798283130807,3.0290789593428684,5.703209073031493,9.411556330186253,14.448474760839584,21.196689691914322,30.138417276433856,41.86408017530585,57.07344707534661,76.56314619883527,101.1945860761713,131.83855142035475,169.29782626198948,214.21642213174536,266.99079610978526,327.7013600448589,396.07940723350526,471.51615013886453,553.110394014266,639.7434497028677,730.1664708984289,823.0863850049678,917.2403392520253,1011.4531783850848,1104.6765078491517
G,13.0,21.66169987251848,33.111050207948125,48.16809262461618,67.83885822312831,93.31962504933725,125.97358809239547,167.26475916511674,218.63591736735685,281.3277013473983,356.15629346251035,443.2931872478755,542.1094173374995,651.1424309659249,768.2104344747845,890.6499296158713,1015.6132786330047,1140.3535986786696,1262.443210488654,1379.9033465760663,1491.2502434725156,1595.4780745886542,1692.0029449778513,1780.5888211351444,1861.2702443049384,1934.2807793305608
H,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507,6885.344728711507
beta,17.86917730838101,17.86917730838101,17.768590063500806,17.637355108477824,17.46769064808127,17.250894959386166,16.977939762037924,16.640520366090154,16.232582538864094,15.752153588137558,15.203038695614417,14.595734629242813,13.94696573040275,13.277678676099681,12.60998539023646,11.964015863496627,11.35561286751106,10.795325009055793,10.288590241787041,9.836666868867397,9.437832140294796,9.088510620120248,8.784170348217138,8.519954120395093,8.291080813484026,8.093073852876955
