series,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22
S,46858.3,46856.21723406719,46853.86878928342,46851.22129899057,46848.2373474658,46844.875016646874,46841.08739240644,46836.822029644165,46832.02037640451,46826.617158492336,46820.53972771479,46813.70737899972,46806.03064430254,46797.41057448617,46787.73802430192,46776.892960248864,46764.743816442286,46751.14692961575,46735.94609087041,46718.972258512986,46700.0434828945,46678.96510001684,46655.53025507469,46629.52081913464,46600.70876076299,46568.858028471965,46533.72698827686,46495.071442581604,46452.648231603045,46406.21938683937,46355.556768803704,46300.44708052863,46240.697107389395,46176.13899664258,46106.635361246445,46032.083976400514,45952.42183734924,45867.62836531745,45777.7275848746,45682.789148147654,45582.92814459188,45478.30370344042,45369.1164628097,45255.60503842768,45138.04167102622,45016.727261432265,44891.986015265524,44764.15991586225,44633.603227122585,44500.67720092929,44365.74513047375,44229.16785494196,44091.29978569336,43952.485491676445,43813.056853914255,43673.330776249226,43533.607422326,43394.16893671932,43255.278600592996,43117.18036856099,42980.098732724175,42844.23886142112,42709.78696338211,42576.910832142705,42445.76053029668,42316.469178095096,42189.15381577032,42063.91631360237,41940.84430803682,41820.01214604373,41701.4818233507,41585.30390518912,41471.51842077952,41360.15572497968,41251.237322362445,41144.77665051843,41040.77982063032,40939.24631437648,40840.169637028244,40743.53792723666,40649.334524490885,40557.53849559432,40468.12512176905,40381.066348181215,40296.33119779624,40213.886151535924,40133.69549673065,40055.72164584856,39979.92542744705,39906.26635123687,39834.702849079826,39765.19249366314,39697.69219650841,39632.158386885174,39568.54717310923,39506.814487616306
I,10.0,11.28276593281217,12.728589441958011,14.35779257945104,16.193120697862483,18.260001860963865,20.586825952518023,23.205242638593468,26.15047646716141,29.461656261959295,33.182154538547586,37.35993089053654,42.04787111647685,47.30411124352824,53.19233252829531,59.7820099790906,67.14859298734264,75.37359237489085,84.54454373023599,94.7548125892477,106.103203200593,118.69332982220745,132.63270837857237,148.0315276483427,165.0010638081263,183.65171099449898,204.09061431004196,226.41891086049355,250.72860897020965,277.09916501626793,305.593849850635,336.2560301376585,369.105520865882,404.13518994342587,441.3080101440853,480.55475417849055,521.7725128954845,564.8241838956397,609.5390296268394,655.7143439836382,703.1182000207211,751.4931851705259,800.5609709875962,850.0275176906097,899.588683676823,948.9359985766373,997.7623648572501,1045.7674750719457,1092.6627658058562,1138.1757707346803,1182.0537795314458,1224.0667527007217,1264.009481733263,1301.7030172115155,1336.9954135967864,1369.7618581740744,1399.9042634433777,1427.3504079745917,1452.0527114629426,1473.9867265779126,1493.1494242884946,1509.5573416484679,1523.2446523556,1534.2612114065587,1542.6706163400606,1548.5483192344343,1551.9798160204584,1553.0589329067661,1551.8862238397737,1548.567487925689,1543.2124115846632,1535.9333368194743,1526.8441542835155,1516.0593177406681,1503.692974938654,1489.8582087875727,1474.6663819726828,1458.226577668704,1440.6451288034468,1422.025228290755,1402.466612773274,1382.0653126479767,1360.9134614614084,1339.099158132332,1316.7063758667205,1293.814912057696,1270.500373898351,1246.8341948685782,1222.8836776805956,1198.7120596763298,1174.3785970592646,1149.938664711208,1125.4438686890423,1100.9421688171572,1076.4780090877277,1052.0924538536349
IH,77.0,60.02396553176291,46.93010092231972,36.848867211373715,29.107760904417717,23.186947332743046,18.68491628942912,15.291899074526658,12.769296242358994,10.933760344651162,9.644883781933398,8.795678625332242,8.305218523741894,8.112954623793431,8.174327136102377,8.457379007733401,8.940143703659098,9.608629693986916,10.45526324930407,11.47768117261221,12.677788173964641,14.061011311185528,15.63569752743186,17.41261080839832,19.404493659932978,21.625664125586816,24.091624964786064,26.818666345188213,29.823447834073665,33.122549887342636,36.73198962411844,40.66670052988918,44.93998082478734,49.562920415092506,54.5438213442693,59.887631104482196,65.59541163145883,71.66386885550641,78.08496795989691,84.84565778493987,91.92772408777418,99.30778582450233,106.95744168001352,114.84356632125278,122.92874797883353,131.17185166334227,139.52868620686598,147.95274884221652,156.396018448305,164.80976794738612,173.1453674968261,181.35505278664982,189.3926365542919,197.21414594313313,204.77837315715453,212.04733164481516,218.9866144969988,225.56565566353393,231.75789785706223,237.54087356946977,242.89620747988164,247.8095497322722,252.2704501812463,256.27218383823623,259.8115374941923,262.88856694331736,265.5063334722722,267.6706273864743,269.38968538323815,270.67390760167723,271.5355792207936,271.9886005686836,272.0482288668,271.7308339756423,271.05366983794994,270.03466273359516,268.6922169646081,267.0450381743717,265.11197416567086,262.9118728107298,260.4634564349833,257.785211897467,254.895295476994,251.81145159779157,248.55094438464275,245.13050102008518,241.56626587977968,237.8737644423322,234.06787600279904,230.16281426155948,226.17211490945283,222.10862938376198,217.9845240259097,213.81128392910176,209.59972082139714,205.3599843858742
IN,0.4,0.7933427141959286,1.2314495785359652,1.7200978767202422,2.265781621957526,2.8757965603045657,3.5583341357023373,4.322585055483673,5.178853050710504,6.138679347157292,7.214978240451721,8.422183991451515,9.776409012259055,11.295612984587857,12.99978212440253,14.911117263052326,17.05422873902054,19.456335271305072,22.147463004798418,25.16063977636275,28.532078354921317,32.301340982462854,36.5114760284136,41.209116035932354,46.44452498390519,52.27158134409975,58.7476826427836,65.93355693098553,73.8929670339838,82.69229489165203,92.39999589008202,103.08591693176916,114.8204771088016,127.67371611275402,141.71422266591483,157.0079628647062,173.61703582608234,191.59839077202685,211.00254501042855,231.8723455766999,254.24181814963413,278.13514503354077,303.5658095587489,330.53593751181046,359.03585770810275,389.0438942584937,420.52639321553977,453.4379768403518,487.72201032761416,523.3112589206303,560.1287082122097,598.0885171493825,637.0970717704195,677.0541078104682,717.8538717476415,759.3862923170547,801.5381376848956,844.1941370590517,887.2380492667264,930.5536645497054,974.0257293604883,1017.5407871798482,1060.9879312518965,1104.2594676135843,1147.251488875458,1189.8643609025844,1232.0031258754434,1273.577826215106,1314.5037545742714,1354.7016355660473,1394.0977451650592,1432.6239738075071,1470.217839171783,1506.822454469096,1542.3864578402397,1576.863908162356,1610.214152236954,1642.401667972856,1673.3958878076567,1703.1710062385607,1731.7057749658456,1758.9832887955047,1784.9907651061806,1809.7193193622866,1833.1637388522186,1855.3222565488886,1876.1963267299443,1895.7904037569024,1914.111725195581,1931.1701002639263,1946.9777044166435,1961.5488807178724,1974.8999485123322,1987.049019780662,1998.0158234548985,2007.8215378739162
D,0.01,1.024578460568528,1.8154748572754682,2.433841994263686,2.9193753315235518,3.302909191900187,3.608428378005875,3.8546272559900414,4.056118573161503,4.224371208539634,4.368438192159132,4.495522495273891,4.61141737942123,4.720849792726467,4.827748870815697,4.935456614217388,5.046893946348697,5.164692352012591,5.291298958806076,5.429061100264747,5.580294971628452,5.747341865251244,5.932614582266039,6.138635905997169,6.36807044974345,6.623750726439639,6.908697908482625,7.2261374379549235,7.579509401786119,7.972473399089239,8.408907498762023,8.89290081676796,9.428739237807134,10.020883868497938,10.673941939874886,11.392630073550128,12.181730080992745,13.046037766101893,13.990305528982471,15.019179900233055,16.137135443887193,17.348406726855274,18.656920239378554,20.066228246210454,21.579446541332743,23.19919796839744,24.92756336230026,26.766041279922483,28.715517541704536,30.776245225293216,32.947835363614196,35.22925822607526,37.618854723122055,40.114357185956706,42.71291854431153,45.41114875983767,48.20515727032937,51.0906001563226,54.06273074957246,57.11645245388956,60.24637263347678,63.4468565329946,66.71208031846926,70.03608246122015,73.41281282180628,76.83617892244006,80.30008902049742,83.7984917099194,87.32541187970098,90.87498294839145,94.441475370347,98.0193214736641,101.60313674193895,105.18773769316067,108.76815654022573,112.33965283990933,115.89772235181054,119.43810333693648,122.95678052827957,126.44998700395865,129.91420418813397,133.34616019675946,136.74282673499664,140.10141474137598,143.41936896105926,146.6943616172492,149.92428533625375,153.10724546822252,156.24155193234643,159.3257107025213,162.35841503724353,165.33853654592355,168.26511617292567,171.13735517050972,173.95460612247035,176.71636407164655
R,0.0,16.368113293472632,29.13559591649382,39.12810134762397,46.9866139784389,53.2093284072189,58.18410283790648,62.21361633124488,65.53487926210173,68.33437434535755,70.75981753211812,72.92930499768853,74.93843966556692,76.86589686919949,78.77778503846889,80.73107688705001,82.77632418135204,84.9598206920632,87.32534018645049,89.91554684853823,92.77315240440333,95.94187600206556,99.46724840863028,103.39729046669973,107.78308633531337,112.67926433741889,118.14439189705273,124.2412858437797,131.03723515690427,138.60412996628074,147.01848833270358,156.3613710552906,166.7181745733335,178.17829301765568,190.8346426594152,204.78304537826253,220.12147221674638,236.94915339328392,255.36556699926234,275.46932460684457,297.35697770611296,321.1217738041678,346.85239472456726,374.6317118024423,404.53559306869573,436.6317961008772,470.97897709253556,507.6258421033308,546.6104607539535,587.959756242736,631.6891789221701,677.8025641952282,726.2921695255601,777.1388801724966,830.3125690398683,885.7725928550113,943.468404778421,1003.3402624272067,1065.3200100707213,1129.331914288053,1195.2935335135041,1263.1166034853154,1332.7079225106957,1403.970222537715,1476.8030141718239,1551.1033959021436,1626.7668198410272,1703.6878081793773,1781.7606162862076,1860.879839914484,1940.9409653084554,2021.8408621415733,2103.478220156464,2185.753931141768,2268.5714184805056,2351.836916958153,2435.4597058436466,2519.3522984706697,2603.430591666723,2687.613978419357,2771.8254271469036,2855.9915308679974,2940.0425294513957,3023.9123079850256,3107.5383741391456,3190.861817220181,3273.8272514250416,3356.3827456154304,3438.479741741647,3520.072963858814,3601.120319497588,3681.582794978111,3761.424346091398,3840.6117854174154,3919.1146674042957,3996.905172198643
G,10.0,12.082765932812169,14.431210716582983,17.078701009432653,20.06265253420018,23.42498335313056,27.212607593561827,31.477970355838714,36.27962359549414,41.68284150766493,47.76027228520997,54.59262100028273,62.26935569746597,70.8894255138355,80.56197569808484,91.40703975114376,103.55618355772305,117.15307038425865,132.35390912959505,149.32774148702566,168.25651710551077,189.33489998317265,212.76974492531417,238.77918086537028,267.59123923702134,299.4419715280441,334.57301172314703,373.228557418402,415.65176839695755,462.0806131606326,512.7432311963012,567.8529194713755,627.6028926106117,692.1610033574261,761.6646387535596,836.2160235994917,915.8781626507649,1000.6716346825589,1090.5724151254096,1185.5108518523557,1285.3718554081297,1389.996296559592,1499.1835371903046,1612.6949615723258,1730.258328973788,1851.572738567748,1976.313984734492,2104.1400841377676,2234.696772877434,2367.6227990707266,2502.5548695262664,2639.132145058058,2777.000214306657,2915.814508323571,3055.243146085763,3194.969223750794,3334.692577674023,3474.1310632807076,3613.021399407026,3751.1196314390313,3888.2012672758465,4024.0611385788993,4158.513036617909,4291.389167857316,4422.5394697033435,4551.830821904922,4679.146184229701,4804.383686397646,4927.455691963195,5048.287853956293,5166.818176649322,5282.996094810906,5396.781579220505,5508.144275020339,5617.062677637578,5723.523349481589,5827.520179369705,5929.053685623541,6028.13036297178,6124.762072763365,6218.965475509144,6310.761504405709,6400.174878230979,6487.233651818815,6571.96880220379,6654.413848464103,6734.604503269374,6812.578354151469,6888.374572552973,6962.033648763155,7033.597150920196,7103.107506336881,7170.607803491612,7236.14161311485,7299.752826890793,7361.485512383718
H,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248,23429.1531205248
beta,4.165531865624338,4.165531865624338,4.163073463513354,4.1603049444890186,4.157188300782588,4.153681165357025,4.149736392266508,4.145301618685004,4.140318814595973,4.134723828604833,4.128445941361248,4.121407441717216,4.113523245035767,4.104700578005133,4.094838759849551,4.0838291158239315,4.07155506508792,4.057892431079943,4.042710027779694,4.025870578973753,4.007232028816594,3.9866492993920177,3.963976543259849,3.9390699247132224,3.911790941426037,3.8820102675138273,3.849612059714334,3.814498621508976,3.7765952681392725,3.7358551829076805,3.6922640078337663,3.645843876849479,3.5966565848438616,3.5448055977258037,3.490436651622976,3.4337367639357317,3.374931580992813,3.3142811073546783,3.2520739872053532,3.1886206235205754,3.1242455111082204,3.0592792137621836,2.9940504276091384,2.9288785425858617,2.8640670481977915,2.799898039067908,2.7366279732587664,2.6744847346913687,2.6136659607537966,2.554338524559312,2.4966390117021997,2.44067500382369,2.3865269733537224,2.3342506014207327,2.283879349522833,2.235427140693319,2.188891033779169,2.144253802166889,2.101486353833739,2.0605499517936874,2.0213982123277963,1.9839788728038783,1.9482353316818333,1.9141079709297721,1.8815352760766113,1.8504547720360383,1.8208037941502107,1.792520114048845,1.7655424392571428,1.7398108042979379,1.7152668695376292,1.691854142383582,1.6695181337675924,1.648206461224288,1.6278689083447815,1.6084574489834575,1.5899262433331092,1.5722316118638893,1.555331992140575,1.5391878826823149,1.5237617772981833,1.509018092708727,1.4949230917359047,1.4814448038995653,1.4685529448868244,1.456218836051231,1.4444153248424139,1.4331167068557915,1.4222986500190997,1.4119381212916065,1.4020133161378665,1.3925035909461798,1.3833893984887178,1.3746522264624739,1.3662745391048563,1.3582397218429114
