beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
3.0423463301762586,0.20505285272040172,0.8669768442331691,0.041717416848518096,0.13997776162159084,0.2,0.2413542787491766,0.008870727671890516,0.026897329519368483,0.08945640885232865,0.8400000000000001,0.0008515167627262751,0.0,0.0453123820721804,1.2636935182959612,2021-03-16,0.07142857142857142,0.8506885306324623,2021-07-13,0.019954903425743315,0.00688523606708533,0.9965578605760407,0.9992190491500919
