beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
11.89681049786129,0.272671639458709,0.5996254527740089,0.09497135001044323,0.1797903285149771,0.053309568868012795,0.06907686152349199,0.002963559894038048,0.18290575646559717,0.005817172830093212,0.8,3.9948165058133344e-05,0.0011618566852665759,0.05231611210371734,5.324965381223894,2021-03-15,0.3920758103724599,0.05882352752644967,2.2146446201426264,2021-06-18,0.006206118232720702,0.16622308043113257,0.9994939383405672,0.03808388880671021
