state,state full,beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,antibody ratio,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
tn,Tamil Nadu,1.7512517646386114,0.28386451905969146,0.7641718088179494,0.15453724201237776,0.04029458090190564,0.19999996291860905,0.12411020723423227,0.0023227370118944998,0.15647523546890074,0.13080116757470228,0.8,0.0020290854998390906,0.0002211816890779461,0.03333333333333333,1.185225299011683,2021-03-19,0.3930500447673632,0.03333333333333333,1.0614052085266483,2021-07-20,0.012159957332383814,0.06276977046412255,0.9991900630811912,0.943092094702881
up,Uttar Pradesh,50.0,0.3,0.3652927413424365,0.0400468538475103,0.2,0.2,0.09924309125829836,0.007514221885976819,0.01,0.006796527731682739,0.8300000000000001,7.962358872421472e-05,3.400315659012493e-05,0.07142857142857142,1.5000769173714736,2021-03-15,0.4246380249998043,0.03333333333333333,1.6117410349511774,2021-08-07,0.012890769191991948,0.033808406445690165,0.9980313185100682,0.9873155582899804
ap,Andhra Pradesh,7.882237500744032,0.29529408683177205,0.17733267281558635,0.04009907867257822,0.19763574726667785,0.1992072047905927,0.21194354135150106,0.0070376286680589265,0.1509697316366828,0.049380130716541536,0.8200000000000001,3.832159704159208e-06,4.6566795546545586e-05,0.035581819438025415,0.4728079497748822,2021-03-22,0.395146652754457,0.03333333333333333,0.6224856890579048,2021-06-23,0.011505075081080377,0.050531346477379474,0.9969952328543988,0.9503943990174746
ut,Uttarakhand,17.522813823487922,0.3,0.1,0.2,0.2,0.2,0.19948289127939448,0.009510972837165729,0.015711511751265058,0.02470975042329037,0.8300000000000001,0.0012768106951511786,0.0002442063437525777,0.03333333333333333,1.5850552822385278,2021-03-21,0.3999652126767193,0.03333333333333333,1.5853660640146063,2021-07-28,0.012824108759828057,0.02004414291532119,0.99925296415536,0.9972405592773812
or,Odisha,15.43327388472711,0.206191843766646,0.100000015876744,0.04,0.2,0.06036262400154398,0.030370133669424083,0.001,0.15062970493309805,0.014186924718897456,0.8,0.0010701793051010092,0.0004193998632793203,0.07138619005549908,1.5897240651868088,2021-03-15,0.3974464387240805,0.03333333333333333,1.0987860321394949,2021-07-23,0.016155304359211115,0.3428536022894653,0.996620697767578,0.5613961123166876
wb,West Bengal,8.371650223355052,0.28752847864579456,0.5511593618607253,0.15868518456721895,0.15436578781936322,0.2,0.13317308773760367,0.0021756200554722753,0.08832248438169332,0.02753635689570616,0.8300000000000001,0.00011658851486141299,0.0029726727188833,0.0633229042936982,1.6117775901590992,2021-03-15,0.3992114465122745,0.03333333333333333,1.4866453104361428,2021-07-18,0.007932447104494544,0.02261081704942748,0.9995361783360021,0.9910625070965396
py,Puducherry,3.7259936732447314,0.3,0.1,0.1921012573092421,0.19409925576431455,0.2,0.4781342046798906,0.015056569783282578,0.2,0.11513042040650127,0.81,0.0009391731468003099,0.0,0.03333333333333333,0.9054850445580458,2021-03-21,0.3982594462096978,0.03423324378877229,0.8973538402757003,2021-07-03,0.027157802330759085,0.025839465190655508,0.9919537203842091,0.9931610354840156
ch,Chandigarh,10.225082967964859,0.3,0.1,0.2,0.2,0.2,0.1147191750097609,0.002874409965114845,0.013960961189232495,0.054726359789755236,0.8,0.0017742482945327382,0.0,0.03333333333333333,0.8953094613301232,2021-03-22,0.39999364463481735,0.07142857142857142,0.7258189854182769,2021-06-18,0.013904010891819132,0.06505342134199184,0.9986752990615962,0.9540270584502376
ct,Chhattisgarh,7.971897276775419,0.3,0.1892328790456048,0.15488472499895453,0.18454095984982533,0.2,0.3363100013848379,0.010947662329815306,0.021934508700540745,0.05390418879791118,0.81,0.0005723374289851397,0.0,0.07142857142857142,0.722916806778499,2021-03-15,0.4013867329690468,0.03333333333333333,1.0573394354697072,2021-08-02,0.006224045083881361,0.010758721100919928,0.9995834918515532,0.9994332940652876
gj,Gujarat,42.40641675171136,0.3,0.1,0.2,0.2,0.2,0.5,0.010228979964786404,0.010790796839271631,0.012769384983715512,0.81,0.0007277498846370546,0.0,0.03333333333333333,0.950795794423929,2021-03-20,0.3994060385246977,0.03456992839193638,1.4069639108628953,2021-08-12,0.00510188407119102,0.01089990111172315,0.9997858857398599,0.9978572347125024
hp,Himachal Pradesh,22.016806315090538,0.3,0.1,0.2,0.2,0.2,0.2353992311956565,0.008519113236609248,0.013447176953099249,0.018211206960881517,0.8200000000000001,0.0008375326534066888,0.00623583920954685,0.03333333333333333,1.854638699440308,2021-03-22,0.3999797052352071,0.03333333333333333,1.5553941498910324,2021-06-26,0.04357171749405996,0.036943392474820716,0.9885549123161528,0.9966299994357436
mp,Madhya Pradesh,49.999866185176714,0.2906865629397203,0.10727373623911224,0.1724736769683507,0.2,0.2,0.08607202995096158,0.0016728528571224289,0.013247000651825408,0.011623199459653576,0.8,0.00021329256379202792,1.2475312717836429e-06,0.033576501639574645,0.6857961109425139,2021-03-21,0.3993136442062871,0.0341965494196189,1.0941670086951318,2021-08-10,0.011179431755928131,0.16706967678319354,0.9989451259386088,0.7687292547957836
br,Bihar,50.0,0.3,0.4696045397226962,0.06362592952321994,0.2,0.2,0.01,0.0017355570101413107,0.01,0.007793410369597299,0.8200000000000001,3.075515438114629e-05,0.0,0.07142857142857142,1.10976568526658,2021-03-17,0.4156788506396421,0.0403529143802394,2.2695833731932757,2021-09-16,0.006119936428040922,0.2781124880930145,0.9997309478580452,0.07979199787935964
mn,Manipur,10.161166574860944,0.2,0.3708818122150589,0.2,0.2,0.04,0.5,0.02066936790409721,0.2,0.005775103816183324,0.81,0.0,0.029960743798109563,0.03333333333333333,7.586070542319227,2021-03-17,0.38416809657210826,0.048293077898312164,5.236293675439593,2021-06-23,0.019512207865118716,0.07861168523492149,0.9966916614334219,0.9471759029282336
mz,Mizoram,1.0000000752669986,0.2,0.8989209393468005,0.04,0.12476617134950654,0.06466319826639184,0.06132778622437801,0.002264565498663795,0.1884907371158238,0.05600656795279912,0.81,0.0,0.025431528055384768,0.04136530638483237,4.070232983998779,2021-03-17,0.3503680351949563,0.06719428470110321,10.0,2021-08-15,0.7449284223108354,0.15001398928141385,0.5214626727481948,0.9473491018588579
ga,Goa,5.666019437509114,0.3,0.1,0.2,0.2,0.10653694244187074,0.2222529420567956,0.00940944637376522,0.015194107856669472,0.06292117798974124,0.8500000000000001,0.004055464774287402,0.0017916961091933477,0.03333333333333333,2.089004555362417,2021-03-20,0.3999776093365172,0.03333333333333333,1.6012746508867546,2021-07-08,0.028612967257517226,0.04500960382596443,0.9907556620354936,0.985865477524372
an,Andaman and Nicobar,49.99955727859338,0.3,0.27582121392659403,0.15902410306154732,0.06057339080275609,0.04,0.05646885371131592,0.0033978924423273657,0.19999975789559735,0.0019036691608735488,0.9600000000000002,0.002385889252581327,0.04695872606880885,0.034055616587443965,9.99997517296256,2021-03-17,0.4012174550171193,0.07142857142857142,10.0,2021-11-13,0.0077800252281954784,0.1984530882147108,0.996698068066288,0.1905502276945692
as,Assam,4.621663076581285,0.21091571539167694,0.8153358764558795,0.2,0.2,0.12888362001914858,0.5,0.013201243280717563,0.011474340531916823,0.041690742566456634,0.8600000000000001,0.0001709106759669035,0.000252042400307716,0.05709997801759933,1.8282588461516969,2021-03-16,0.40021475891099095,0.03333333333333333,1.4022420515605518,2021-07-13,0.07086773330251489,0.07661015715033402,0.937862640015369,0.9602812402435478
jh,Jharkhand,50.0,0.3,0.1,0.2,0.2,0.2,0.5,0.019294026043928644,0.015639019626508644,0.008590137512229522,0.81,0.00038266987424243363,0.00010015362609026652,0.07082740215911748,1.2559616788756107,2021-03-15,0.39994612498543136,0.033933331638788845,1.2751528731022097,2021-07-16,0.005421027929018922,0.030102625589723608,0.9997955819772096,0.9926950137083738
ar,Arunachal Pradesh,3.6855666954416852,0.2,0.7793553623572128,0.2,0.2,0.13410746759761688,0.5,0.0059038834067677215,0.094896037590582,0.04458880244197386,0.8,2.2893710329788647e-06,0.0021748612406958003,0.033653616383825566,2.0829267463089143,2021-03-15,0.3920289508246108,0.07142857142857142,1.9248447833604576,2021-06-18,0.018896885712035974,0.04543888081022303,0.9951685755756468,0.99246533596494
tr,Tripura,3.2004844816034344,0.2021649487479843,0.8995909106839625,0.1999542230499504,0.19986330919901285,0.0696053034173629,0.046824376608218185,0.0016000868754484866,0.0607295917615291,0.015794456431520137,0.8300000000000001,0.0016138220925817205,0.00029552587949125563,0.06918586789548055,8.233157522724253,2021-03-15,0.3992000696865053,0.07069340379222515,3.1518972208378866,2021-06-20,0.020798678885580096,0.19634004238850716,0.993614000871009,-0.5001952380714054
nl,Nagaland,28.61501142080468,0.2999999995822968,0.2724905316733728,0.05602360491178498,0.18568148258788456,0.06124705786734778,0.2479693037989797,0.04644835719071001,0.16190441826206275,0.0021323467652183733,0.9000000000000001,0.009724369370833895,0.010618260107029091,0.07142856703228118,9.519814258565745,2021-03-21,0.39751759813877335,0.034533376360299226,5.231608145101856,2021-06-25,0.012908235256720291,0.0899400053429667,0.9973554232146908,0.932671125901991
ml,Meghalaya,31.284394077838332,0.2963465731839259,0.1,0.2,0.19999999813100566,0.2,0.4936646489106361,0.023403816411027272,0.1623054344942053,0.008123836613906216,0.8,0.0006193309483462906,0.007171110590790136,0.03333333333333333,2.6857918789045883,2021-03-15,0.40832505042805256,0.03432480196442456,2.5119673510348703,2021-06-18,0.14821353496260334,0.05512690104076235,0.8740966951051613,0.9853527466430984
sk,Sikkim,4.184508459127682,0.2,0.4669804997568411,0.2,0.2,0.04,0.5,0.0130798598743583,0.2,0.008881186926317008,0.8200000000000001,0.000208091976532276,0.06720825007960173,0.05297401816493603,9.999997756054537,2021-03-17,0.3928217013474844,0.06666664588705695,3.47120125216952,2021-06-28,0.01551424288244112,0.10117065647607472,0.998670054101248,0.8127157470806248
dn_dd,Daman and Diu,10.820860221714792,0.3,0.8709729775377155,0.04,0.2,0.17043724409193664,0.5,0.001,0.16511608860923774,0.04668807719372888,0.9900000000000002,4.2505081667679916e-05,0.0005996796590973871,0.03333333333333333,6.238089644472951,2021-03-20,0.3999480753535332,0.03333333333333333,3.9682882082075213,2021-07-25,0.00788627202326189,0.1194816926886742,0.9996146657325544,0.6843139467362709
ld,Ladakh,2.3061691291657582,0.2953766070403029,0.5336610273712737,0.06353986817434584,0.17353538318407485,0.19986894102000416,0.09813303920041937,0.002325331292573107,0.18272429778986374,0.10236489163679208,0.8,0.006494609710265289,0.00035544550191864984,0.03333333333333333,1.2850443497066022,2021-03-20,0.3933915963885595,0.03333333333333333,1.4126901366853368,2021-08-30,0.0881053218745121,0.4302037133364453,0.994070780786676,0.7664947015666304
