County/State,Fips Code,State Name,6d filter,County,County Name,Date,Date of Latest Data,State Fips Code,Avg Pos Tsts/Day,Cases per 1000,Cases per 1000 State,County Pop Density,Ct Testing Inc,Ct Testing Inc 7D Avg,Ct Testing Neg Inc,Ct Testing Neg Inc 7D Avg,Ct Testing Neg Rolltot,Ct Testing Pos Inc,Ct Testing Pos Inc 7D Avg,Ct Testing Pos Rolltot,Ct Testing Rolltot,Cumulative Cases,Cumulative Cty Cases,Cumulative Cty Deaths,Cumulative Deaths,Cur Date,Dhc County Icu Beds,Dhc County Licensed Beds,Dhc County Staffed Beds,Est Active Cases,Est Deaths,Hosp Est,Hosp. High Est,Hosp. Low Est,Hospitalization,ICU,ICU Est,ICU High Est,ICU Low Est,Ihme Allbed,Ihme Allbed Hi,Ihme Allbed Lo,Ihme Allbed Peak,Ihme Icubed,Ihme Icubed Hi,Ihme Icubed Lo,Ihme Vent,Ihme Vent Hi,Ihme Vent Lo,Latest Case Count,Live Data,Number of Records,Nyt Cases,Nyt Cases Inc,Nyt Deaths,Nyt Deaths Inc,Pct of Pop Tsted,Pct Pop Test Neg Rolltot,Pct Pop Test Pos Rolltot,Pct Pop Test Rolltot,Pct Testing Positive,Sah Period,State Day Count,State Pop Density,Total County Female Pop,Total County Land Area,Total County Male Pop,Total County Pop,Total State Female Pop,Total State Land Area,Total State Male Pop,Total State Pop,Total State Population,Vent Est.,Vent High est,Vent Low Est,Vent. Use
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,False,MIDDLESEX,MIDDLESEX,10/1/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,809,65,46,66,29,,,20,29,12,46,66,29,,20,29,12,19,28,11,0,0,1,0,0,0,0,,,,,,0,211,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,19,28,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/2/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,819,65,47,67,28,,,20,30,12,47,67,28,,20,30,12,19,29,11,0,0,1,0,0,0,0,,,,,,0,212,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,19,29,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/3/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,828,66,47,69,28,,,21,31,12,47,69,28,,21,31,12,20,30,11,0,0,1,0,0,0,0,,,,,,0,213,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,20,30,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/4/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,838,67,48,71,28,,,21,32,12,48,71,28,,21,32,12,20,30,11,0,0,1,0,0,0,0,,,,,,0,214,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,20,30,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/5/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,848,68,49,73,28,,,21,33,12,49,73,28,,21,33,12,20,31,11,0,0,1,0,0,0,0,,,,,,0,215,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,20,31,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/6/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,858,69,49,75,28,,,21,33,12,49,75,28,,21,33,12,20,32,11,0,0,1,0,0,0,0,,,,,,0,216,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,20,32,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,True,MIDDLESEX,MIDDLESEX,10/7/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,869,69,50,77,28,,,22,34,12,50,77,28,,22,34,12,21,33,11,0,0,1,0,0,0,0,,,,,,0,217,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,21,33,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,False,MIDDLESEX,MIDDLESEX,10/8/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,879,70,50,79,28,,,22,35,12,50,79,28,,22,35,12,21,34,11,0,0,1,0,0,0,0,,,,,,0,218,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,21,34,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,False,MIDDLESEX,MIDDLESEX,10/9/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,890,71,51,81,27,,,22,36,12,51,81,27,,22,36,12,21,34,11,0,0,1,0,0,0,0,,,,,,0,219,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,21,34,11,
"MIDDLESEX, MASSACHUSETTS",25017,MASSACHUSETTS,False,MIDDLESEX,MIDDLESEX,10/10/2020,,25,,0.00,0.00,1960.024210707,,,,,,,,,,130625,27339,3774,9404,,206,4166,4474,901,72,52,83,28,,,22,37,12,52,83,28,,22,37,12,21,35,11,0,0,1,0,0,0,0,,,,,,0,220,879.456081804,818893,817.82,784054,1602947,3529454,7800.07,3330365,6859819,6859819,21,35,11,
