beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,c1,E_initial,I_initial,h1,Hiding_init1,reopen1,h2,Hiding_init2,reopen2,metric1,metric2,r1,r2
3.4401600463022124,0.2122921326472402,0.785742574710958,0.04031200968606926,0.2,0.2,0.48060394327971834,0.045354434430932976,0.1749748890764827,0.1034783195415948,0.8200000000000001,0.0012768864846855225,0.00014881630627677255,0.05162365059317854,1.2562635157136437,2021-03-16,0.04406471046087955,0.0,2021-06-18,0.00584870768936959,0.015344354431129834,0.9998152369617657,0.9986474221968257
