beta,gammaE,alpha,gamma,gamma2,gamma3,a1,a2,a3,eta,h,Hiding_init,c1,I_initial,metric1,metric2,r1,r2,reopen
22.89402565485444,0.23065312701033003,0.4586766905927803,0.08193117879930852,0.1594357155058354,0.040001988524057785,0.40994836661552225,0.0296784359175024,0.07264017248832853,0.14803230534354025,0.07142857142857142,0.31238838088797494,0.9700000000000002,0.00023424031474682374,0.00940957951586245,0.006366775267800387,0.9613674757346984,0.9836581757948801,2021-05-08
