series,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,18121.61091745539,18119.688536660786,18117.411763991942,18114.7154127512,18111.522364492364,18107.741408672136,18103.264700684445,18097.964774730674,18091.69103898716,18084.26567095151,18075.478820982396,18065.08302240093,18052.786697898267,18038.24664561222,18021.05938588977,18000.751254019287,17976.76713871715,17948.45779587214,17915.065718701084,17875.709627883913,17829.367769727796,17774.860390922415,17710.832011445087,17635.734460728654,17547.81209393118,17445.091178201583,17325.376135082635,17186.256124536292,17025.126301203898,16839.228850211693,16625.719425103995,16381.764574525123,16104.674768093333,15792.075259466184,15442.112823480806,15053.69013650424,14626.711443451088,14162.314114510169,13663.05262136675,13132.997104889166
I,5.0,5.9223807946041696,7.014677304526014,8.308093084361198,9.839522726326393,11.65257400128975,13.7987671887214,16.338939704747396,19.34488750731161,22.901278041498095,27.107872402313266,32.082096503317125,37.962001705315885,44.90965365029956,53.114982642688716,62.80011798463302,74.22420968984326,87.68871059688584,103.54304564856417,122.19052733602379,144.09428002493541,169.78280282532916,199.85462173759055,234.98124810650654,275.90736528267723,323.4468079557393,378.4724894835389,441.89800213317403,514.6482250389344,597.6160310233507,691.6022499263788,797.2366505199752,914.8791268477707,1044.5028101053651,1185.5646840696706,1336.8744342323025,1496.4782404389944,1661.579921292115,1828.5254301771101,1992.8758606192732
R,0.0,1.0,2.184476158920834,3.587411619826037,5.249030236698276,7.216934781963555,9.547449582221505,12.307203019965785,15.574990960915265,19.443968462377587,24.024224070677207,29.44579855113986,35.86221785180329,43.45461819286646,52.43654892292638,63.05954545146412,75.61956904839073,90.46441098635938,108.00215310573655,128.71076223544938,153.14886770265414,181.96772370764123,215.92428427270707,255.8952086202252,302.8914582415265,358.0729312980619,422.7622928892098,498.4567907859176,586.8363912125524,689.7660362203393,809.2892424250094,947.6096924102852,1107.0570225142803,1290.0328478838346,1498.9334099049076,1736.0463467188417,2003.4212335653024,2302.716881653101,2635.032865911524,3000.737951946946
G,5.0,6.9223807946041696,9.199153463446848,11.895504704187235,15.08855296302467,18.869508783253305,23.346216770942902,28.64614272471318,34.91987846822687,42.34524650387568,51.13209647299047,61.527895054456984,73.82421955711916,88.36427184316602,105.5515315656151,125.85966343609714,149.843778738234,178.15312158324522,211.5451987543007,250.90128957147317,297.24314772758953,351.75052653297035,415.7789060102976,490.8764567267317,578.7988235242037,681.5197392538013,801.2347823727487,940.3547929190916,1101.4846162514866,1287.3820672436898,1500.891492351388,1744.84634293026,2021.9361493620509,2334.5356579891995,2684.4980939745783,3072.9207809511445,3499.8994740042967,3964.2968029452163,4463.558296088635,4993.61381256622
