series,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,2737.460710532258,2732.927430843872,2727.255153585121,2720.1649347137045,2711.313619278662,2700.281385768834,2686.558215734887,2669.5300571734556,2648.466090212781,2622.509429193931,2590.6748475771747,2551.8586618008617,2504.867572496417,2448.474571828749,2381.510099839177,2302.9940961837997,2212.3077674186957,2109.3915056711044,1994.9380439849629,1870.5319603874282,1738.6771309672122,1602.6642154499837,1466.2675312063293,1333.3174099389323,1207.2459212767064,1090.7208050725446,985.4510834217899,892.1840903455695,810.8522900992376,740.7971279271281,681.0008676629966,630.2816909773408,587.4344472406426,551.3187101577626,520.905109268241,495.29288571658196,473.7098143586658,455.5026371983352
I,10.0,12.533279688385676,15.698901009459455,19.649339678984163,24.5707871782298,30.688863252412034,38.2742606358761,47.647567070132695,59.182020616780775,73.30227751227483,90.47640362657603,111.19730867757377,135.9489362465038,165.15214966487085,199.0861917214683,237.78495703255223,280.9142943911458,327.64769726050804,376.571619494548,425.6633791931731,472.38553277475444,513.921341737032,547.5337576332801,570.9771273740209,582.8531905614427,582.807668653316,571.5158565734075,550.4796783349465,521.7155429142891,487.42759650354077,449.7383374669641,410.50984665922715,371.25512106407984,333.11983393414397,296.90946803683676,263.13979798112837,232.09490974281883,203.8831049545857
R,0.0,2.0,4.506655937677135,7.646436139569026,11.576304075365858,16.49046151101182,22.628234161494227,30.283086288669445,39.812599702695984,51.64900382605214,66.3094593285071,84.40474005382231,106.64420178933706,133.8339890386378,166.864418971612,206.68165731590565,254.2386487224161,310.42150760064527,375.9510470527469,451.2653709516565,536.3980467902911,630.875153345242,733.6594216926484,843.1661732193044,957.3615986941086,1073.9322368063972,1190.4937705370603,1304.7969418517418,1414.8928775187312,1519.235986101589,1616.7215054022972,1706.66917289569,1788.7711422275354,1863.0221664403514,1929.6461332271801,1989.0280268345475,2041.6559864307733,2088.074968379337
G,10.0,14.533279688385676,20.20555694713659,27.29577581855319,36.14709125359566,47.17932476342386,60.90249479737033,77.93065335880215,98.99462031947677,124.95128133832696,156.78586295508313,195.60204873139608,242.59313803584087,298.9861387035087,365.9506106930803,444.4666143484579,535.1529431135618,638.0692048611533,752.5226665472948,876.9287501448295,1008.7835795650454,1144.7964950822739,1281.1931793259282,1414.1433005933252,1540.214789255551,1656.7399054597129,1762.0096271104676,1855.276620186688,1936.60842043302,2006.6635826051295,2066.459842869261,2117.179019554917,2160.026263291615,2196.142000374495,2226.555601264017,2252.167824815676,2273.750896173592,2291.9580733339226
