series,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22
S,39948.75,39945.23896481625,39940.25506097144,39933.18839388966,39923.18451379136,39909.05426661926,39889.158125496804,39861.26529818727,39822.39635039227,39768.67408070003,39695.23258213695,39596.26519917131,39465.31275335731,39295.872393522775,39082.31089221056,38820.90055845194,38510.65011386087,38153.61139699998,37754.54937245911,37320.136773377955,36857.98593151717,36375.7948992477,35880.747229384986,35379.17653511453,34876.43860434506,34376.91835560195,33884.11067024954,33400.733164373516,32928.8457070049,32469.963333377804,32025.156589136004,31595.13753612177,31180.331819139916,30780.938175239444,30396.977099016283,30028.330378180515,29674.773062954526,29335.99922723839,29011.64266766736,28701.29349117944
I,7.0,9.95103518375236,14.138856213861235,20.07441479853169,28.472341712944996,40.32480154800857,56.9949585466264,80.32818917243155,112.77088183363139,157.47148097917847,218.31526106392295,299.81742314445285,406.78447510688795,543.6820769328765,713.7490120904627,918.0594248818431,1154.8651154823642,1419.5146231046713,1705.0154777971688,2003.026838654544,2304.9355334229617,2602.7317230185927,2889.560855039819,3159.966680907093,3409.9072772039963,3636.634943770788,3838.5118336215337,4014.808392807833,4165.511178751824,4291.152658078771,4392.667189674268,4471.272867514561,4528.376755095249,4565.500258588101,4584.2213141242155,4586.130329830045,4572.797218669632,4545.747276892198,4506.4440543118535,4456.2777064548245
IH,0.28,0.3665980918152202,0.5114224616868763,0.7237264246027566,1.026809903965734,1.456464305447807,2.063445739237343,2.917978568944343,4.115596766998287,5.783702511570045,8.087636386055932,11.233945722299014,15.467119294016863,21.055032635490647,28.2591603963889,37.28992250728821,48.255363184804395,61.11897023234631,75.68339276644554,91.60789552501538,108.45346264501882,125.73978889338949,142.9979324329442,159.80867735235972,175.82411907281423,190.77498111243756,204.4680739309092,216.7781342003974,227.63723845880662,237.02384170942616,244.9525792043976,251.46535167381862,256.6238418884252,260.5034095674828,263.1882181288911,264.7674149871468,265.33218788154267,264.9735357742819,263.780614574205,261.839540315232
IN,0.28,0.5504999955560259,0.9298637157482987,1.4638690020459653,2.2171785867556872,3.28084651803326,4.782524092448913,6.900058148129403,9.879076489773416,14.054728653992926,19.87673080504655,27.934951851247675,38.979855324422005,53.92870290438509,73.84626127723791,99.89072243833985,133.2239483369135,174.8984525946207,225.74498010133215,286.2863909483349,356.6941716864505,436.7894636799369,526.0790831505359,623.8123972528002,729.0459911101275,840.7067816432594,957.648185959483,1078.6970092244196,1202.6906792891127,1328.5055307321395,1455.0773211774344,1581.4152908447204,1706.6110187924685,1829.8431880581934,1950.3792040505432,2067.574445522958,2180.8697786421753,2289.7878367145686,2393.928461274019,2492.9636126584232
D,0.01,0.066,0.13931961836304405,0.24160411070041932,0.38634939562097065,0.5917113764141174,0.8830042375036788,1.2956933853511474,1.8792890991400162,2.7024084525396734,3.8591489548536826,5.476676232064869,7.723465376524672,10.816889235328045,15.027895762426175,20.679727841703954,28.137712343161596,37.78878498012247,50.01257902659174,65.14925757988084,83.47083668488392,105.16152921388769,130.30948699256558,158.90907347915442,190.87080894962637,226.03563276418922,264.19062898667676,305.0842437728586,348.4398706129381,393.9673183046994,441.37208664658465,490.3626024874642,540.6556728222279,591.9804411999129,644.0811231134095,696.7187667391877,749.672249736617,802.7386873129255,855.733394467782,908.489517382623
R,0.0,0.1469019126287541,0.3454770189019699,0.6279917744599467,1.0328066093492314,1.6119096328320381,2.437941887377974,3.6127825378731275,5.278805418180827,7.6335987026804135,10.948640653161172,15.591803878619613,22.052331540823857,30.964904769134655,43.12677826291556,59.49964387887354,81.18774679187352,109.3877720882527,145.31419784934644,190.11284391425826,244.78006404349966,310.1025959464758,386.6254129991316,474.6466358940485,574.2331993183623,685.2493051073637,807.390607251844,940.2190556209601,1083.195325882405,1235.7073177971433,1397.0942341612933,1566.6663513576482,1743.7208922616946,1927.5545273468472,2117.473041566641,2312.7986647401294,2512.8755021154902,2717.0734360676197,2924.790807704766,3135.4561320094417
G,7.0,10.51103518375236,15.494939028561424,22.561606110340776,32.565486208636614,46.69573338073579,66.5918745031943,94.48470181272957,133.35364960772395,187.07591929996153,260.5174178630403,359.48480082868406,490.4372466426754,659.8776064772151,873.4391077894313,1134.8494415480488,1445.0998861391172,1802.1386030000135,2201.200627540885,2635.6132266220334,3097.7640684828148,3579.9551007522828,4075.0027706149967,4576.573464885457,5079.311395654927,5578.831644398038,6071.639329750447,6555.016835626469,7026.904292995087,7485.78666662218,7930.5934108639785,8360.612463878213,8775.418180860066,9174.811824760538,9558.7729009837,9927.419621819467,10280.976937045456,10619.750772761594,10944.107332332625,11254.456508820545
H,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623,19974.54357772623
beta,10.031529096435317,10.031529096435317,10.017735479852664,9.998220496000519,9.970680212871002,9.931951405567702,9.877757682953819,9.802445036657877,9.698775742228568,9.557915267035758,9.36982968858379,9.12436878512292,8.81324235871192,8.432767700558776,7.986641758734137,7.487385373676602,6.955193286220469,6.414109802248275,5.887054673491426,5.391852288125048,4.939544971051341,4.534839663511031,4.177710225696557,3.8652004370836757,3.592895782497329,3.3559199092940633,3.1495174018875054,2.9693449423274982,2.8115823039762624,2.6729433536164877,2.5506377956387953,2.4423130314394665,2.3459918511312177,2.260013609626255,2.1829820588173976,2.1137206643330964,2.051235102431398,1.9946821554418306,1.943344085412082,1.8966075899538186
