series,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15
S,26566.389110542743,26563.607581537923,26559.835372608748,26554.720049984007,26547.78414632986,26538.381091427458,26525.635852751697,26508.365184946473,26484.970858306522,26453.297399607804,26410.443814502847,26352.51672525691,26274.31094950949,26168.903994299173,26027.15557234243,25837.11618494318,25583.37684782981,25246.445330792765,24802.325807762973,24222.619770742484,23475.6521162804,22529.307568779306,21356.295462021568,19942.167787349576,18295.245797874533,16455.570710014123,14497.900197512761,12523.754982112285,10641.770873547346,8943.049840655309,7482.884922479126,6276.680320798779,5308.7265683436135,4546.177993720856,3951.172426864883,3488.2378238588644,3127.466707065294,2845.0731925521686,2622.733281476293
I,5.0,6.781529004821594,9.197432133030976,12.473268331166413,16.914518319078667,22.934669557666957,31.09297432189468,42.14504726273822,57.11036445014079,77.3617502588329,104.74298531202118,141.72147749555057,191.58295774386207,258.67332140540805,348.68707908106865,468.9890506641053,628.9305776446542,840.0759791527696,1116.1803063520078,1472.6502821020958,1925.0878801437607,2486.4148516161013,3162.1439880506177,3943.8428651124877,4801.996281565034,5681.272113112437,6502.688202991312,7176.295777793526,7623.020730799761,7797.1376175318455,7697.875012201659,7364.504611441674,6859.557441608504,6250.194527909561,5595.161189183621,4939.063554352915,4312.0219602759025,3732.0110827338476,3207.9487772629536
R,0.0,1.0,2.3563058009643187,4.195792227570514,6.690445893803798,10.073349557619531,14.660283469152922,20.87887833353186,29.307887786079505,40.729960676107666,56.20231072787425,77.15090779027848,105.4952032893886,143.811794838161,195.54645911924263,265.28387493545637,359.08168506827747,484.8678005972083,652.8829964277622,876.1190576981638,1170.649114118583,1555.666690147335,2052.9496604705555,2685.378458080679,3474.1470311031767,4434.546287416184,5570.800710038671,6871.338350636934,8306.59750619564,9831.201652355592,11390.62917586196,12930.204178302292,14403.105100590627,15775.016588912327,17025.05549449424,18144.087732330965,19131.90044320155,19994.30483525673,20740.7070518035
G,5.0,7.781529004821594,11.553737933995295,16.669060558736927,23.604964212882464,33.00801911528649,45.7532577910476,63.023925596270075,86.4182522362203,118.09171093494056,160.94529603989542,218.87238528582907,297.0781610332507,402.4851162435691,544.2335382003113,734.2729255995616,988.0122627129316,1324.9437797499777,1769.0633027797699,2348.7693398002593,3095.736994262343,4042.081541763436,5215.093648521173,6629.221323193167,8276.143312668211,10115.81840052862,12073.488913029982,14047.634128430458,15929.618236995397,17628.339269887434,19088.504188063616,20294.708789743963,21262.662542199127,22025.211116821883,22620.216683677856,23083.151286683875,23443.922403477445,23726.31591799057,23948.655829066447
