beta,gamma,gamma2,a1,a2,a3,h,Hiding_init,k,k2,eta,c1,metric1,metric2,r1,r2
7.074822917733185,0.1543137745096843,0.09500085280505144,0.01,0.010004178470981317,0.18209145533105806,0.06533271292018966,0.5000031161812828,1.4241712181813275,0.8136718449575079,0.05,0.9,0.19796989600452958,29.732820413194,0.9859285374411806,0.9664024229811383
